Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
3545,657,2229,2973,2075,3733,1228,2911,3153,4890,886,2146,2591,1693,2563,3888,3121,3474,589,1792
3686,586,2214,2922,2034,3658,1249,2982,3000,5009,953,2201,2519,1822,2505,3894,3119,3441,599,1746
3556,584,2341,2831,2099,3751,1246,3046,3053,4845,958,2159,2534,1735,2457,3807,3222,3468,574,1700
3526,591,2307,2942,1994,3853,1283,2963,3038,4814,927,2174,2506,1775,2447,3752,3159,3470,646,1808
3612,617,2204,2878,2027,3750,1280,3029,3056,4956,929,2115,2527,1723,2482,3814,3111,3449,559,1810
3477,585,2217,2901,2113,3746,1264,3082,3009,4965,932,2112,2525,1717,2443,3871,3145,3557,594,1788
3731,571,2308,2907,2125,3766,1227,2858,3010,4862,971,2070,2516,1741,2475,3797,3060,3405,627,1867
3575,645,2337,2926,2074,3714,1249,3000,2946,4881,1027,2253,2464,1761,2432,3858,3162,3457,641,1775
3602,629,2251,2867,2110,3866,1225,2815,3047,4943,946,2156,2564,1795,2457,3664,3200,3526,610,1835
3590,623,2269,2813,2089,3799,1187,3032,3039,4982,954,2166,2519,1651,2415,3859,3031,3414,603,1837
3571,596,2256,2883,2047,3808,1215,2885,2939,4968,962,2089,2529,1792,2506,3828,3161,3383,592,1880
3543,598,2291,2903,2098,3761,1239,3033,3009,4815,935,2029,2539,1733,2451,3762,3087,3502,636,1783
3528,653,2250,2767,2017,3787,1245,2994,2977,4962,994,2128,2577,1773,2471,3901,3166,3456,628,1854
3547,607,2232,2959,2061,3800,1260,2856,3117,4830,959,2119,2427,1769,2341,3812,3063,3462,606,1792
3601,587,2298,2925,2076,3782,1213,2971,2984,4951,970,2135,2512,1808,2382,3843,3213,3368,638,1793
3528,637,2222,2877,1992,3819,1271,3000,3021,5069,934,2082,2544,1682,2495,3940,3153,3353,627,1767
3503,631,2264,2928,2182,3761,1284,3018,3087,4864,949,2125,2532,1775,2395,3796,3000,3331,621,1769
3642,607,2265,2827,2079,3612,1364,2978,3005,5054,945,2246,2514,1698,2419,3782,3186,3390,575,1875
3500,552,2239,2831,2126,3831,1282,3046,2939,5021,917,2137,2510,1635,2345,3951,3148,3494,599,1885
3665,620,2327,2806,2057,3713,1244,2894,3128,5011,987,2129,2543,1656,2534,3761,3080,3444,624,1787
3471,628,2244,2822,2070,3762,1313,2809,3029,4872,1000,2088,2580,1636,2472,3866,3184,3544,617,1796
3595,599,2219,2883,2071,3775,1264,2948,2871,4909,922,2035,2495,1764,2528,3914,3227,3350,641,1853
3599,593,2285,2871,2027,3625,1243,2838,3248,4912,924,2131,2605,1805,2542,3839,3154,3543,602,1781
3584,657,2225,2789,2066,3843,1361,2926,3060,4822,930,2086,2511,1722,2524,3829,3311,3437,608,1838
3602,603,2221,2867,2084,3719,1250,2926,3135,4943,926,2153,2415,1748,2519,3904,3178,3405,613,1811
3555,621,2348,2837,2047,3703,1276,2856,3174,4807,945,2176,2516,1725,2493,3986,3105,3477,688,1760
3578,606,2306,2973,1986,3780,1234,2875,3125,4883,988,2062,2473,1781,2527,3856,3134,3371,592,1746
3639,612,2317,2964,1958,3804,1212,2902,3263,4859,920,2084,2490,1782,2457,3903,3051,3561,559,1806
3675,606,2295,2854,2041,3818,1241,3057,2849,4906,953,2102,2507,1679,2438,3799,3107,3504,646,1822
3535,624,2223,2878,2074,3614,1238,3000,3020,4972,904,2122,2581,1719,2515,3719,3089,3521,568,1860
3593,618,2270,2926,1974,3650,1250,2945,3053,4934,994,2210,2526,1842,2427,3746,3170,3502,658,1826
3637,638,2227,2871,2054,3881,1224,2945,3180,4928,908,2150,2519,1708,2476,3748,3304,3395,601,1866
3614,616,2221,2912,2110,3794,1262,2899,2957,4919,931,2164,2560,1727,2485,3901,3110,3330,626,1772
3626,674,2312,2898,2051,3727,1261,2878,3020,4910,917,2217,2550,1687,2452,3947,3121,3518,628,1766
3614,628,2195,2755,2032,3653,1256,3026,2972,5113,919,2090,2499,1722,2424,3903,3279,3416,616,1812
3505,602,2265,2992,2013,3892,1224,2969,2914,4955,1009,2176,2457,1699,2445,3870,3137,3351,662,1843
3550,548,2227,2852,2071,3763,1202,2965,3079,4978,904,2130,2480,1653,2390,3932,3229,3463,599,1838
3520,607,2216,2804,2108,3587,1218,2989,3044,5078,920,2149,2549,1750,2409,3882,3211,3513,599,1869
3523,605,2261,2950,2096,3747,1208,2963,2818,5171,904,2069,2595,1739,2515,4034,3142,3523,581,1820
3530,602,2291,2907,2051,3820,1174,2910,3087,4894,955,2088,2591,1686,2567,3947,3175,3412,620,1811
3522,626,2190,2909,2079,3579,1215,3031,3174,4914,979,2113,2507,1679,2504,3725,3038,3368,592,1802
3610,634,2222,2886,2031,3714,1271,2961,2976,4935,965,2097,2594,1754,2482,3836,3142,3521,634,1762
3668,629,2275,2843,2087,3671,1306,2914,3035,5041,927,2152,2480,1736,2541,3894,3196,3380,585,1797
3595,587,2199,2841,2009,3768,1250,3005,2957,4928,936,2106,2559,1717,2480,3969,3123,3580,621,1804
3649,610,2110,2824,2045,3728,1257,2893,2907,5038,875,2090,2454,1769,2507,3870,3209,3349,620,1812
3580,609,2284,2999,2020,3635,1225,3028,3140,4975,920,2156,2575,1734,2499,3764,3135,3335,575,1801
3634,623,2239,2824,2021,3704,1250,2963,2809,5051,933,2144,2586,1708,2422,3848,3210,3483,586,1802
3542,593,2225,3031,2101,3843,1249,2883,3252,4946,932,2136,2479,1728,2493,3793,3052,3355,619,1783
3517,571,2246,2925,1963,3705,1226,2917,3217,4935,979,2227,2534,1791,2398,3794,3184,3457,596,1751
3515,624,2223,2887,2092,3641,1295,2926,3146,4987,912,2119,2520,1770,2455,3858,3168,3366,648,1788
3532,621,2185,2830,2071,3850,1246,3027,2923,5038,996,2080,2451,1723,2527,3879,3088,3485,601,1793
3508,646,2236,2848,2092,3828,1332,2895,3008,4902,954,2135,2522,1854,2416,3823,3298,3396,590,1830
3604,566,2241,2870,2113,3778,1267,2935,3179,4868,971,2149,2532,1720,2344,3794,3110,3507,639,1847
3518,642,2257,2857,2089,3800,1228,2975,3141,5011,893,2191,2443,1687,2408,3868,3203,3372,630,1840
3550,602,2211,2832,2210,3696,1241,2955,2920,5053,972,2174,2614,1750,2463,3768,3207,3346,646,1831
3529,602,2220,2918,2050,3591,1268,3046,3217,4945,963,2218,2617,1754,2460,3865,3160,3465,633,1799
3591,615,2270,2877,2088,3770,1223,3002,2998,4994,967,2167,2541,1672,2427,3852,3102,3533,625,1870
3629,604,2364,2917,1991,3749,1216,2919,3216,4756,968,2101,2572,1701,2513,3667,3147,3490,609,1736
3730,616,2160,2896,1996,3716,1268,2975,3177,4926,985,2095,2565,1766,2517,3734,3093,3373,587,1863
3531,639,2247,2951,2018,3755,1222,2895,3059,5023,987,2264,2527,1689,2457,3872,3144,3515,646,1795
