Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
5149,545,2426,3068,1918,3414,1032,2838,1994,5198,1013,1666,2575,2034,3506,2647,2470,3383,766,1516
4851,516,2372,2909,2023,3701,1031,2969,1784,5113,959,1633,2622,1984,3341,2553,2582,3418,709,1509
4802,515,2472,3021,2006,3773,1067,2955,2049,5324,981,1488,2692,1919,3342,2716,2435,3498,746,1544
4736,525,2505,3137,2084,3644,1035,3207,2218,5130,1022,1729,2516,2011,3432,2702,2699,3478,702,1511
4681,506,2400,3030,1988,3565,961,3091,2156,5131,981,1700,2400,1970,3208,2688,2439,3358,649,1452
4750,533,2369,3023,1959,3683,1002,2959,2058,5130,986,1585,2497,1903,3250,2632,2582,3471,724,1541
4748,508,2494,3191,2307,3851,1028,3162,2447,5513,1158,1895,2580,1969,3347,2825,2647,3803,746,1667
4669,454,2373,3152,2024,3505,1020,3025,2155,5323,1019,1621,2475,1997,3336,2685,2554,3494,730,1488
4704,542,2436,3037,2063,3506,1085,3006,2075,5438,1113,1752,2587,1990,3435,2745,2589,3448,687,1550
4715,518,2393,3010,2038,3563,993,3056,2078,5247,1030,1642,2416,1910,3498,2697,2551,3553,675,1557
4847,496,2418,3030,2076,3642,1007,2938,2212,5126,966,1812,2630,1951,3216,2636,2635,3378,708,1582
5115,534,2733,3175,2195,3930,1075,3320,2189,5781,1078,1731,2822,2185,3636,3031,2801,3935,760,1566
4284,518,2472,3038,1922,3470,1106,2999,2166,4991,955,1662,2380,1837,3151,2650,2480,3322,683,1395
4926,566,2403,2959,2073,3774,1002,2956,2012,5256,974,1577,2597,1876,3412,2693,2576,3463,739,1481
4863,535,2578,3265,2113,3794,1091,3119,2150,5507,965,1856,2644,1960,3623,2765,2609,3597,766,1587
4505,506,2243,3007,1937,3346,918,2894,2044,5180,980,1583,2395,1811,3227,2529,2382,3259,713,1394
4638,530,2411,3130,2049,3666,1050,2904,2130,5257,1029,1594,2469,1919,3329,2634,2536,3402,699,1480
4980,530,2687,3275,2217,3871,1028,3200,2173,5592,1040,1868,2656,2005,3395,2865,2824,3685,728,1660
4797,518,2566,3304,2215,3743,1040,3202,2327,5361,1080,1743,2615,2042,3426,2803,2735,3608,688,1547
4996,485,2547,3193,2074,3789,960,3180,2172,5516,1021,1787,2742,2006,3591,2814,2770,3612,676,1576
5051,527,2590,3107,1948,3670,1002,2930,2067,5659,996,1670,2736,2013,3515,2734,2731,3608,708,1556
4822,517,2370,3049,1993,3522,994,2943,1928,5131,979,1526,2443,1749,3338,2484,2447,3342,732,1440
5087,533,2492,3257,2089,3844,1072,3085,2206,5577,1107,1793,2723,2083,3526,2851,2751,3774,706,1560
4800,543,2565,3318,2160,3759,963,3109,2307,5246,1106,1842,2611,1952,3559,2940,2665,3533,741,1640
4732,498,2471,3036,2055,3685,990,3087,2109,5459,991,1735,2565,1931,3417,2715,2664,3559,751,1545
4933,531,2480,3079,2030,3571,977,2779,2023,5269,958,1584,2553,1935,3470,2708,2570,3581,773,1448
4689,479,2330,2969,1999,3701,935,2981,2053,5312,913,1626,2491,1952,3209,2758,2545,3466,719,1489
5254,559,2598,3292,2145,3853,1072,3132,2122,5848,1000,2008,2702,2240,3517,3094,2997,3808,829,1672
5006,517,2485,3231,1994,3684,1131,3061,2090,5368,1013,1663,2785,1883,3499,2716,2684,3617,747,1562
4921,555,2494,3163,2111,3906,1014,3077,2187,5460,997,1803,2731,2083,3390,2856,2708,3657,746,1573
4921,507,2384,3073,2095,3651,1030,2898,2079,5165,932,1645,2462,2066,3337,2767,2747,3622,712,1520
4989,507,2684,3261,2153,3932,1050,3027,2273,5367,1020,1861,2744,1981,3490,2785,2782,3640,709,1622
4819,506,2510,3228,2096,3783,970,3092,2072,5420,975,1731,2592,2042,3453,2827,2678,3587,779,1600
4600,537,2395,3187,1908,3479,1081,2977,2249,5074,1063,1688,2411,1951,3422,2509,2487,3425,684,1480
4997,492,2624,3151,2155,3966,968,3151,2140,5490,1076,1701,2705,1996,3475,2880,2763,3737,759,1657
4816,524,2421,3081,1985,3588,1010,3017,2097,5246,1062,1716,2560,1874,3385,2677,2647,3502,682,1483
5307,502,2718,3438,2330,4022,1198,3417,2217,5918,1148,1807,2776,2223,3669,2999,2807,3741,765,1688
4808,565,2457,3313,2117,3842,1127,2918,2270,5565,1043,1674,2554,2006,3648,2780,2633,3605,718,1491
5290,586,2785,3447,2242,4068,1181,3286,2267,5837,1033,1699,2853,2163,3747,2991,2713,3742,776,1690
4685,580,2442,3025,2049,3517,986,2946,2022,5194,1000,1596,2661,2010,3549,2621,2577,3394,658,1464
4933,545,2416,3145,2108,3701,1058,2973,2176,5390,1046,1667,2493,1882,3422,2703,2569,3550,767,1460
4765,488,2372,3383,2224,3706,987,3272,2211,5636,1030,1775,2585,2010,3492,2825,2561,3685,694,1568
4665,559,2591,3200,2220,3738,1000,3179,2294,5365,1086,1805,2597,2072,3408,2788,2637,3572,702,1605
4799,549,2537,3196,2074,3579,1034,3125,2316,5518,1007,1724,2650,1950,3432,2686,2655,3465,736,1520
4773,486,2511,3240,2092,3722,1006,3212,2468,5378,1038,1750,2601,1927,3399,2850,2613,3637,691,1576
4803,458,2548,3015,2095,3581,992,3043,2113,5186,1044,1592,2672,1897,3440,2743,2555,3540,710,1562
4557,485,2248,3137,1930,3405,971,2857,2096,4983,942,1556,2353,1743,3123,2556,2455,3266,677,1493
4797,578,2411,3190,2038,3815,1056,2978,2314,5250,1013,1688,2389,1872,3364,2652,2571,3479,687,1487
4755,511,2371,3170,2079,3771,1061,3072,2197,5313,954,1665,2636,1908,3348,2655,2595,3554,715,1542
4718,545,2732,3177,2264,3753,1031,3372,2489,5384,1030,1852,2690,2119,3459,2839,2656,3603,696,1679
5126,564,2505,3232,2125,3805,1072,3014,2136,5452,1001,1673,2611,2118,3654,2807,2585,3517,708,1519
4541,464,2161,2789,1946,3478,923,2823,1913,5014,904,1496,2286,1806,3208,2555,2415,3439,641,1388
4868,510,2407,3170,2018,3594,962,2979,2263,5271,1034,1616,2473,1984,3239,2892,2478,3480,694,1489
4828,584,2577,3163,2119,3874,1073,3333,2425,5328,1084,1927,2631,2027,3136,2932,2799,3586,657,1631
4668,517,2303,2981,2042,3448,1009,2976,2084,5070,981,1591,2441,1767,3264,2685,2474,3324,694,1464
4536,523,2413,2883,1909,3421,916,2891,2047,4948,958,1661,2449,1762,3223,2449,2401,3351,665,1382
4849,565,2440,3032,2111,3866,974,3218,2043,5371,1084,1722,2694,1908,3426,2744,2719,3530,668,1524
5232,610,2641,3271,2239,3707,1147,3153,2197,5639,1122,1797,2713,2071,3649,2904,2763,3642,797,1554
4553,509,2354,3055,2034,3553,977,3056,2127,5233,1024,1683,2319,1901,3212,2814,2629,3405,785,1548
5035,501,2657,3253,2252,3713,1031,3162,2168,5520,1117,1790,2632,2049,3579,2933,2740,3638,731,1677
5263,549,2638,3223,2057,3939,1012,3227,2151,5556,1087,1761,2670,2057,3665,2852,2800,3827,709,1639
4928,554,2604,3324,2138,3959,1043,3310,2343,5482,1103,1878,2597,2048,3459,2924,2793,3715,711,1609
4733,530,2481,3198,2062,3504,1015,2997,2098,5120,1048,1707,2470,1889,3430,2744,2576,3523,666,1490
4885,538,2425,3021,2178,3763,1014,3008,2155,5415,1060,1663,2543,2011,3437,2693,2593,3503,776,1566
4402,534,2256,3060,1947,3410,938,2983,2207,4928,1009,1538,2275,1891,3133,2580,2341,3317,659,1433
4812,523,2402,3111,1936,3523,992,3052,2126,5156,991,1662,2468,2057,3389,2604,2534,3419,618,1440
4822,553,2386,3122,2157,3502,1043,2933,2295,5302,1005,1687,2393,1954,3226,2769,2586,3437,760,1577
4551,483,2377,3063,2120,3536,1018,3015,2032,5162,1106,1697,2680,1910,3354,2647,2426,3354,747,1529
4521,601,2454,2953,1969,3545,1013,2841,2033,5212,949,1671,2528,1852,3407,2774,2618,3399,670,1411
4871,570,2454,3099,2158,3760,1001,3215,2171,5459,1078,1881,2582,2010,3530,2751,2653,3640,700,1625
4987,529,2519,3079,2048,3745,1029,3033,2068,5319,1083,1660,2545,1865,3551,2762,2642,3742,741,1479
4947,610,2564,3385,2109,3922,1072,3166,2349,5431,1093,1742,2762,2147,3637,2834,2662,3795,782,1520
4639,471,2493,3268,2171,3761,1049,3233,2220,5510,1038,1816,2606,2069,3574,2935,2642,3593,704,1601
4797,466,2376,3001,1949,3560,978,3045,1967,5253,1000,1627,2511,1774,3351,2511,2515,3517,678,1402
4289,491,2315,3050,1910,3479,924,2910,2111,4843,951,1634,2282,1788,3299,2589,2438,3295,618,1369
4788,540,2333,3069,2222,3793,1028,3113,2040,5562,1057,1655,2591,1946,3439,2630,2666,3707,692,1453
4647,505,2250,2801,1841,3305,928,2836,1957,4823,906,1487,2326,1803,3096,2462,2382,3271,672,1301
