Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
2984,350,2143,3228,2037,2955,727,3707,3759,4980,1025,2045,1888,1210,2236,2718,2061,3070,513,1960
3369,429,2404,3893,2250,3329,773,3869,4044,5143,1022,2221,2027,1254,2611,2868,2167,3422,507,2025
3030,371,2310,3714,2253,3135,738,4067,3952,4800,1007,2162,1919,1261,2413,2859,2086,3217,494,1998
3154,340,2357,3716,2188,3014,745,3671,4074,4774,1028,2239,1980,1259,2357,2797,2049,3292,475,2031
3591,332,2604,3897,2459,3543,824,4168,4085,5508,1158,2243,2223,1366,2649,3127,2346,3527,544,2172
3166,451,2439,3879,2290,3081,714,4258,4465,4971,1029,2416,1917,1320,2411,3016,2137,3273,481,2244
3360,371,2413,3621,2432,3299,766,4306,4246,5481,1104,2374,1964,1284,2390,3164,2375,3489,499,2189
3536,414,2489,3831,2462,3575,805,4184,4539,5270,1130,2367,2072,1399,2535,3077,2423,3639,535,2179
3250,412,2268,3614,2357,3316,782,3791,3956,5092,1035,2070,1942,1163,2277,2791,2125,3360,479,1979
3478,390,2422,3831,2398,3393,777,3940,4081,5201,1074,2225,2108,1252,2541,2981,2222,3516,546,2071
3452,364,2577,4079,2391,3430,795,4407,4474,5653,1122,2281,2190,1400,2554,3015,2216,3557,549,2201
3314,364,2413,3603,2268,3269,784,3800,3931,5061,1072,2199,2015,1303,2418,2915,2230,3378,535,2101
3502,354,2360,3783,2457,3465,788,4216,4123,5505,1098,2255,2057,1293,2516,3180,2243,3545,534,2202
3218,372,2272,3671,2315,3114,779,4072,4080,5185,1012,2184,2043,1240,2344,2945,2155,3405,466,2127
2995,319,2260,3409,2226,3030,688,3662,3705,4913,1024,2205,1955,1195,2294,2687,2067,3154,501,2084
3187,298,2204,3515,2138,3130,687,3596,3656,4872,998,2123,1913,1258,2377,2852,2057,3203,462,1977
3320,362,2507,3956,2268,3432,766,4007,4219,5222,1044,2393,2147,1305,2542,2853,2232,3474,496,2122
3091,373,2565,4001,2416,3207,810,4421,4613,5325,1068,2444,1988,1378,2497,3193,2259,3419,463,2213
3474,392,2393,3544,2318,3544,771,4171,4164,5369,1021,2268,2002,1403,2426,3057,2219,3479,474,2156
3646,437,2824,4237,2533,3591,860,4446,4759,5650,1119,2386,2170,1371,2655,3182,2361,3827,588,2310
3331,357,2341,3835,2330,3249,821,3967,3969,5300,1054,2272,2008,1303,2557,2908,2207,3300,500,2195
3541,401,2432,3733,2442,3431,790,4042,4180,5659,1098,2228,2120,1366,2653,3180,2324,3483,514,2086
2882,337,2159,3350,1986,2809,717,3308,3710,4601,950,1854,1766,1236,2311,2434,1851,2877,398,1823
3195,371,2371,3796,2273,3226,794,3966,4185,5266,1006,2028,1932,1204,2466,2919,2092,3342,498,2071
3207,371,2313,3711,2266,3151,713,3947,3979,5084,1061,2125,1924,1268,2315,2826,2114,3211,492,2094
3162,358,2252,3424,2250,3176,711,4140,4098,5241,1090,2415,1937,1245,2256,3030,2268,3240,517,2094
3244,369,2364,3687,2445,3292,754,4072,3918,5285,1129,2366,2046,1317,2279,3139,2352,3442,496,2177
3235,348,2431,3830,2268,3319,792,4058,4074,5133,1025,2276,2173,1343,2552,2973,2261,3467,484,2114
2838,386,2241,3579,2196,2880,768,3657,4066,4698,866,2159,1745,1299,2274,2718,2053,3191,495,1951
3303,404,2376,3689,2364,3241,756,3918,4199,5206,1044,2243,1922,1324,2319,2736,2218,3267,457,2120
3414,457,2757,4213,2502,3394,881,4263,4654,5445,1096,2590,2173,1391,2627,3078,2488,3728,544,2406
3487,422,2680,4252,2605,3404,819,4464,4618,5591,1121,2475,2086,1389,2642,3138,2274,3540,531,2252
3609,430,2673,4011,2639,3663,818,4461,4443,5681,1236,2497,2309,1356,2589,3222,2501,3713,544,2430
3263,393,2548,3867,2346,3427,773,4323,4344,5261,1084,2547,2135,1354,2529,3281,2390,3430,510,2275
3356,373,2375,3732,2455,3258,790,4037,4072,5322,1086,2206,2025,1338,2449,3058,2282,3284,481,2191
3198,353,2423,3716,2275,3061,784,4017,4099,5171,1022,2248,1985,1274,2440,2926,2128,3213,535,2083
3361,385,2562,3944,2418,3465,832,4281,4376,5398,1123,2457,2181,1403,2458,3228,2424,3513,540,2247
3444,373,2384,3802,2194,3339,808,3882,4011,5361,1063,2007,1986,1278,2494,2876,2116,3440,400,1966
3109,325,2354,3643,2142,3037,754,3612,3868,4910,932,2135,1898,1224,2489,2703,2033,3127,493,1992
3173,361,2373,3617,2377,3303,738,4111,4057,5125,1129,2313,1939,1426,2463,3032,2347,3327,514,2157
3302,416,2389,3794,2213,3288,775,3945,3972,5244,1079,2302,1927,1297,2378,3041,2232,3311,495,1994
3601,423,2646,4204,2355,3416,806,4279,4634,5598,1075,2313,2157,1455,2771,3017,2375,3611,559,2181
3262,392,2670,3911,2458,3323,862,4288,4358,5338,1118,2370,2212,1321,2574,3111,2330,3523,509,2268
3352,422,2400,3656,2317,3283,725,3790,4049,5213,1030,2056,1899,1299,2461,2757,2188,3372,479,2013
3039,372,2131,3448,2062,2867,727,3290,3684,4781,992,1830,1852,1189,2345,2451,1957,3016,478,1813
3430,397,2454,3834,2287,3231,760,4001,4230,5430,1062,2364,2024,1387,2505,3043,2180,3282,492,2129
3493,412,2501,3944,2370,3369,829,4056,4318,5395,1105,2322,2053,1326,2583,3071,2273,3526,505,2136
3080,333,2487,3717,2203,2994,736,3815,4123,5069,977,2188,1873,1282,2575,2891,2119,3368,463,1978
3488,402,2390,4034,2231,3355,797,4024,4221,5469,980,2262,2090,1268,2580,3075,2234,3546,528,2092
3176,401,2209,3296,2167,3087,763,3628,3483,4630,1028,2028,1892,1225,2256,2760,2173,3284,451,1906
3194,332,2235,3427,2050,3039,741,3604,3799,4966,974,1996,1846,1202,2423,2713,1966,3149,465,1909
3185,313,2260,3528,2274,3184,683,3733,3930,5238,1026,2033,1904,1221,2479,2865,2049,3118,483,2051
3364,379,2349,3866,2549,3325,797,3944,3936,5547,1021,2167,2177,1374,2491,3022,2192,3542,539,2136
3005,296,2165,3331,1922,2902,657,3542,3668,4667,991,1922,1775,1235,2146,2664,1974,3077,502,1881
3480,420,2525,3860,2610,3527,709,4319,4359,5753,1168,2498,2072,1456,2478,3356,2368,3699,500,2330
3297,390,2491,3714,2139,3232,824,3965,4151,5217,1086,2261,1966,1278,2416,2845,2144,3366,559,2024
3376,410,2441,3905,2442,3324,790,3996,4092,5581,1068,2228,2204,1422,2605,3111,2370,3544,529,2086
3797,409,2708,4272,2671,3625,810,4521,4774,6005,1192,2832,2331,1622,2723,3478,2538,3895,544,2416
2901,398,2321,3683,2016,2997,769,3802,3930,4841,972,2111,1846,1221,2421,2905,2039,3144,481,1902
3229,441,2490,3643,2352,3370,804,3989,4106,5108,1126,2207,2032,1335,2467,3032,2268,3408,544,2177
3306,383,2600,3963,2395,3271,808,4069,4254,5457,1165,2532,2111,1396,2529,3130,2288,3451,486,2206
3489,465,2549,3949,2601,3474,801,4323,4319,5650,1136,2236,2161,1269,2626,3304,2299,3684,506,2199
3258,356,2288,3480,2143,3154,805,3805,3830,4759,1083,2082,1963,1136,2269,2668,2118,3220,550,1997
3167,393,2407,3848,2243,3248,744,3947,4056,5124,1066,2239,1945,1215,2587,2998,2159,3304,461,2035
3152,363,2325,3669,2160,2992,757,3827,3999,4866,1008,2050,1870,1258,2327,2770,2064,3235,462,1952
3110,468,2359,3599,2269,3145,793,3712,4026,5045,991,2094,1960,1226,2515,2804,2039,3197,508,2159
3624,381,2615,4113,2524,3671,824,4235,4421,5627,1080,2459,2263,1459,2637,3309,2466,3628,564,2283
3301,323,2479,3757,2234,3174,731,3678,4061,5116,1060,2102,1959,1229,2598,2811,2018,3344,502,2048
3209,389,2420,3752,2271,3217,840,3946,4336,5181,1000,2271,1897,1246,2389,3029,2134,3375,479,2042
3404,413,2419,3943,2490,3360,806,4278,4320,5549,1078,2296,2164,1332,2545,3146,2328,3477,531,2228
3568,342,2524,3906,2458,3589,806,4199,4189,5589,1142,2250,2131,1432,2584,3144,2403,3677,528,2198
3266,394,2293,3719,2261,3302,734,3810,3944,5086,994,2135,2172,1272,2560,2809,2180,3410,478,2138
3374,386,2329,3612,2356,3380,748,3804,3868,5204,1042,2298,2160,1352,2473,3043,2263,3442,498,2028
3271,340,2389,3798,2344,3191,791,3897,4176,5245,1043,2275,2025,1266,2432,2881,2088,3307,539,2131
3507,401,2388,3789,2263,3313,802,3973,3956,5236,1215,2312,2126,1298,2455,3028,2326,3577,492,2018
3498,415,2475,3898,2498,3511,834,4328,4435,5569,1117,2518,2178,1383,2540,3161,2401,3476,492,2175
3416,392,2354,3702,2202,3142,762,3642,3894,5140,994,2070,1956,1250,2527,2803,2151,3339,540,2022
3210,370,2411,3955,2332,3039,809,3884,4168,5158,1038,2197,2065,1236,2532,2868,2141,3202,547,2067
3473,428,2659,3876,2398,3217,829,4082,4376,5236,1030,2339,2171,1364,2596,3005,2229,3310,572,2083
3439,413,2499,3902,2452,3284,842,4239,4198,5385,1042,2359,2030,1361,2506,3029,2301,3513,534,2109
3210,391,2422,3801,2369,3018,772,3956,4017,5043,1020,2268,1958,1258,2414,2795,2194,3378,475,2091
3527,411,2607,4121,2333,3433,836,4095,4340,5487,1088,2204,2129,1382,2646,3045,2161,3668,582,2106
3331,378,2272,3744,2250,3242,715,3514,3749,5163,1007,1921,2039,1260,2585,2887,2084,3229,478,2076
3338,374,2264,3591,2270,3226,755,4058,4042,5121,1050,2194,1907,1254,2424,2969,2082,3271,507,2079
3320,394,2530,3740,2256,3246,807,4103,4163,5265,1000,2284,1960,1333,2417,2993,2186,3387,445,1991
3436,414,2343,3584,2529,3364,757,4121,4227,5444,1086,2287,2033,1277,2335,3069,2301,3406,494,2213
3060,391,2302,3668,2180,3112,741,3737,4025,5153,1012,2004,1897,1223,2382,2848,2061,3266,475,1933
3481,442,2426,3849,2203,3205,791,3901,4149,5157,1068,2044,1950,1321,2482,2790,2264,3382,479,2027
3062,413,2323,3699,2225,3117,797,3955,4044,5108,960,2178,1852,1222,2411,2900,2233,3123,485,2123
3494,420,2520,4023,2243,3227,785,3839,4263,5366,938,2208,2129,1433,2571,3035,2252,3433,495,2129
3102,401,2282,3480,2036,3005,804,3655,3928,4737,1035,1931,1910,1197,2362,2744,2002,3092,495,1917
3251,440,2320,3613,2264,3301,854,3919,4014,5137,1043,2109,1891,1298,2309,2769,2102,3432,508,2062
3042,378,2200,3555,2479,2947,824,4029,4030,4949,1067,2245,1868,1208,2281,2899,2018,3096,470,2136
2993,358,2219,3627,2046,3122,737,3853,3967,4955,1043,2117,1876,1237,2326,2897,2144,3162,419,1961
3282,421,2415,3690,2291,3307,769,3924,4014,5142,1016,2208,2108,1343,2405,3016,2259,3479,502,1952
3325,407,2427,3817,2382,3338,851,4114,4228,5337,1076,2222,2035,1319,2531,3111,2227,3447,518,2119
2997,433,2331,3538,2214,2944,757,3838,4078,4841,976,2065,1912,1248,2322,2722,2006,3130,467,2022
3283,431,2341,3770,2172,3182,733,3867,4083,5231,1033,2165,2021,1334,2403,2892,2165,3332,486,2077
3128,444,2463,3762,2382,3268,743,4093,4200,5208,1035,2251,1962,1293,2469,3014,2148,3293,476,2185
3533,370,2457,3872,2517,3388,768,4250,4213,5551,1157,2365,2243,1352,2484,3136,2417,3603,594,2170
