Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
5063,498,2243,3042,1766,3484,1072,2631,1466,5620,977,1326,2652,2092,3830,2520,2559,3628,832,1387
5056,513,2383,3023,1900,3667,1023,2768,1511,5404,973,1429,2633,2035,3784,2355,2612,3801,728,1407
5048,493,2386,3249,1876,3712,1117,2620,1618,5511,941,1409,2719,2321,3707,2695,2680,3750,810,1436
5014,492,2425,3038,1827,3552,1032,2622,1559,5576,991,1446,2588,2030,3681,2591,2645,3640,769,1503
5236,562,2254,2920,1737,3654,1026,2531,1495,5381,1001,1297,2647,1943,3640,2345,2541,3600,765,1406
5097,558,2403,2995,1905,3655,1101,2616,1630,5587,1001,1505,2686,2205,3725,2522,2601,3664,873,1503
5221,473,2348,2882,1884,3886,1056,2669,1456,5519,984,1410,2802,2103,3564,2462,2599,3740,770,1412
5232,510,2538,3062,1859,3952,1071,2707,1509,5461,996,1541,2849,2128,3630,2546,2666,3688,806,1447
5567,454,2431,3150,1879,3880,1068,2838,1452,5907,1039,1524,2998,2203,3914,2670,2830,3855,793,1500
5206,543,2401,3088,1971,3796,1085,2935,1694,5607,1067,1512,2832,2040,3776,2542,2723,3822,819,1537
5003,491,2425,2972,1684,3618,1003,2606,1583,5256,1009,1410,2753,2095,3641,2491,2598,3593,877,1520
5122,483,2447,3092,1821,3606,1047,2727,1631,5544,1018,1448,2578,1989,3559,2532,2512,3712,736,1350
5400,500,2551,3123,1890,3752,1074,2708,1582,5507,954,1506,2717,2243,3880,2601,2733,3712,756,1460
5130,473,2295,2970,1864,3674,1099,2489,1506,5366,984,1506,2679,2168,3603,2413,2599,3788,819,1491
5253,548,2383,3127,1910,3751,1029,2803,1595,5771,1035,1444,2669,2304,3938,2454,2659,3714,832,1588
5250,477,2290,3187,1856,3635,1015,2670,1551,5514,977,1430,2661,2166,3770,2579,2489,3647,785,1570
5505,498,2550,3314,1820,3958,1137,2695,1541,5946,1045,1431,2751,2216,3913,2604,2835,3892,870,1496
5650,534,2633,3270,1835,3868,1019,2677,1478,5837,1036,1442,2841,2226,4105,2693,2817,3897,785,1444
5102,484,2274,2873,1840,3859,1017,2705,1435,5528,984,1327,2669,1990,3610,2467,2652,3737,817,1448
4926,485,2269,3034,1697,3613,943,2599,1597,5125,906,1517,2608,2085,3563,2593,2781,3555,776,1308
5033,503,2416,3062,1950,3702,1057,2681,1635,5502,979,1419,2723,2152,3833,2540,2642,3631,826,1508
4871,494,2154,2739,1757,3507,1085,2539,1443,5278,916,1412,2564,1991,3458,2370,2492,3499,781,1371
4835,493,2306,2893,1757,3563,1029,2556,1534,5240,981,1408,2528,2059,3501,2329,2410,3427,755,1426
5455,495,2509,3419,1828,3692,1130,2734,1639,5687,1028,1428,2837,2359,4009,2603,2652,3747,864,1525
4538,479,2232,2979,1709,3479,966,2452,1496,5118,907,1368,2623,1913,3373,2266,2389,3434,728,1350
5650,502,2517,3209,1873,3925,1098,2859,1610,5976,1048,1520,2781,2181,3924,2728,2729,3982,889,1494
5354,551,2427,3086,1815,3950,1066,2667,1712,5754,1042,1545,2666,2244,3845,2691,2598,3711,797,1445
5435,498,2356,3118,1961,3760,1031,2639,1487,5853,1023,1365,2820,2182,3999,2585,2673,3776,932,1463
5375,489,2469,3053,1784,3672,972,2725,1484,5703,992,1377,2674,2137,3843,2356,2601,3721,810,1430
5235,536,2450,3135,1738,3732,1039,2603,1673,5484,993,1401,2660,1990,3838,2486,2557,3694,788,1451
5285,461,2373,3064,1905,3678,1034,2644,1471,5585,996,1487,2690,2113,3738,2594,2570,3511,833,1451
5520,551,2501,3149,1827,3849,1163,2484,1433,5909,1047,1303,2822,2208,4036,2562,2535,3681,924,1487
4948,491,2326,3059,1790,3671,966,2616,1594,5421,992,1397,2649,2110,3569,2452,2553,3517,768,1412
5123,482,2322,2946,1783,3798,971,2414,1493,5464,933,1445,2646,1990,3559,2537,2503,3634,762,1422
5010,505,2319,3022,1688,3548,1094,2447,1571,5386,985,1348,2688,2179,3911,2431,2440,3476,786,1511
5364,458,2422,3019,1887,3798,959,2568,1313,5469,1075,1402,2706,2192,3713,2544,2620,3905,836,1435
4595,488,2279,2790,1793,3537,1028,2542,1643,4762,923,1422,2426,1887,3404,2383,2340,3286,730,1462
4984,485,2436,3006,1838,3702,1030,2764,1594,5468,1073,1474,2510,2097,3688,2546,2593,3625,819,1497
5198,540,2478,3088,1855,3866,1058,2656,1574,5625,930,1493,2669,2119,3778,2631,2796,3719,809,1504
5228,517,2476,3091,1987,3969,1157,2925,1616,5924,1133,1457,2861,2235,3887,2755,2812,3968,782,1596
5021,492,2381,3200,1838,3826,1040,2643,1545,5756,1007,1389,2764,2247,3863,2619,2641,3729,935,1506
5220,503,2509,3126,1918,3632,1118,2578,1590,5642,1037,1481,2719,2116,3815,2531,2582,3566,791,1470
5359,527,2453,3204,1935,3918,1120,2644,1533,5896,1002,1461,2922,2290,3893,2631,2710,3928,970,1496
5184,551,2515,3228,1921,3847,1041,2778,1756,5430,967,1473,2802,2162,3791,2576,2736,3805,828,1449
5112,542,2321,2942,1866,3701,1047,2749,1597,5667,1048,1406,2772,2061,3674,2533,2558,3642,759,1379
5688,612,2723,3324,1984,3853,1224,2813,1723,5806,1113,1476,3020,2313,4134,2545,2798,3828,851,1603
