Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
3883,661,2250,2771,1960,3964,1295,2276,2312,5268,783,1814,3032,1760,2823,4240,3167,3461,660,1660
3776,609,2253,2770,2076,3980,1311,2276,2180,5248,826,1807,2977,1738,2759,4223,3179,3588,710,1594
3823,636,2259,2725,1954,3893,1268,2255,2157,5325,725,1755,2962,1831,2801,4240,3255,3618,709,1681
3792,671,2260,2733,2038,4048,1294,2288,2260,5163,775,1787,2959,1761,2872,4241,3115,3553,731,1634
3777,674,2186,2634,2062,3956,1294,2352,2263,5225,758,1786,3027,1744,2789,4237,3180,3562,674,1721
3664,632,2292,2739,2058,3964,1324,2185,2238,5324,815,1752,3019,1732,2798,4312,3291,3515,695,1624
3785,595,2311,2732,2052,4061,1291,2366,2191,5214,791,1796,2938,1768,2851,4297,3264,3474,653,1678
3651,655,2211,2654,2168,3939,1308,2170,2172,5367,805,1771,3063,1824,2951,4274,3222,3565,706,1698
3796,630,2271,2788,2053,4049,1241,2317,2331,5192,792,1797,2941,1736,2778,4261,3188,3454,663,1608
3855,599,2339,2727,2083,3993,1279,2314,2189,5248,820,1710,2984,1859,2842,4186,3351,3546,735,1687
3761,620,2295,2738,2000,3892,1308,2399,2188,5321,737,1797,3019,1798,2862,4371,3259,3456,697,1652
3787,615,2242,2722,2073,3995,1276,2296,2192,5240,784,1775,2972,1754,2826,4310,3257,3563,708,1654
3818,650,2212,2563,2034,3986,1283,2136,2238,5135,842,1806,3070,1773,2844,4271,3180,3391,703,1733
3732,679,2248,2717,2048,3863,1341,2275,2186,5313,794,1757,2958,1755,2903,4299,3089,3464,746,1694
3629,617,2318,2700,2083,3981,1309,2337,2235,5368,792,1782,3029,1781,2851,4232,3100,3530,631,1701
3729,651,2297,2735,1997,3980,1309,2291,2191,5197,794,1752,3029,1767,2789,4246,3196,3562,676,1654
3708,612,2240,2735,2145,4030,1289,2303,2180,5298,824,1781,2989,1817,2594,4336,3187,3463,712,1688
3843,640,2357,2648,2082,3854,1354,2319,2270,5308,786,1813,3008,1739,2849,4243,3101,3588,743,1730
3724,639,2279,2772,2046,4020,1347,2225,2222,5263,814,1731,3022,1769,2784,4119,3085,3599,716,1665
3711,654,2275,2768,2037,4044,1248,2258,2229,4993,794,1801,3012,1873,2843,4164,3145,3552,718,1724
3783,600,2286,2621,2025,4030,1273,2350,2205,5408,814,1791,3011,1797,2889,4358,3254,3692,675,1682
3720,639,2228,2728,2069,4022,1322,2272,2275,5228,810,1867,2890,1836,2835,4171,3190,3456,693,1669
3737,627,2316,2831,2068,3938,1255,2279,2243,5162,872,1829,3003,1768,2817,4197,3166,3558,710,1680
3821,657,2296,2679,2077,3907,1269,2333,2217,5144,789,1791,2846,1821,2846,4209,3206,3611,677,1664
3746,638,2314,2691,2012,3930,1311,2307,2281,5193,739,1723,2947,1805,2777,4380,3253,3558,704,1752
3654,657,2267,2692,2015,3936,1280,2245,2223,5247,781,1800,3064,1807,2870,4196,3121,3547,730,1723
3784,636,2324,2791,2056,3863,1338,2232,2191,5297,788,1807,2976,1787,2760,4388,3165,3435,671,1689
3820,660,2332,2732,2097,3926,1245,2372,2247,5306,807,1796,2993,1761,2750,4352,3139,3521,733,1717
3775,644,2302,2701,2040,3970,1345,2281,2261,5106,872,1742,2992,1814,2819,4243,3232,3501,687,1640
3812,637,2273,2673,2124,3892,1301,2358,2174,5175,842,1774,3035,1760,2810,4272,3084,3442,732,1724
3671,626,2288,2765,2036,4004,1228,2258,2212,5314,816,1712,3057,1803,2851,4334,3270,3529,708,1684
3657,633,2235,2786,2144,3923,1304,2288,2280,5272,798,1731,2905,1753,2857,4241,3188,3510,727,1756
3669,625,2316,2779,2066,3905,1321,2256,2361,5361,796,1743,2965,1806,2935,4312,3156,3539,673,1694
3599,622,2325,2746,2079,3908,1374,2389,2133,5233,793,1736,2901,1745,2832,4512,3140,3552,683,1691
3709,629,2320,2748,2164,3881,1298,2281,2139,5363,796,1808,3051,1735,2816,4302,3156,3463,697,1634
3813,638,2208,2681,2094,3970,1290,2236,2295,5277,826,1764,2985,1807,2835,4292,3075,3466,773,1650
3781,607,2246,2842,2116,3956,1260,2233,2253,5201,795,1801,2929,1777,2879,4331,3189,3556,670,1701
