Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
3580,453,2387,3782,2267,3373,850,3462,3551,5404,985,1855,2199,1219,3113,2813,2069,3799,666,2076
3783,441,2372,3977,2333,3666,801,3524,3478,5304,994,1781,2246,1305,3129,2855,2210,4099,694,1855
3404,514,2235,3774,2203,3430,777,3380,3364,5091,938,1843,2140,1295,2922,2724,2128,3755,613,1791
3316,407,2292,3570,2223,3338,744,3509,3491,5210,962,1726,2093,1209,2822,2704,2103,3682,516,1873
3399,420,2323,3710,2214,3477,767,3640,3424,5150,965,1828,2120,1379,2994,2813,2154,3764,614,2008
3376,434,2309,3954,2255,3365,798,3688,3564,5418,1047,1852,2225,1247,2955,2801,2167,3755,649,1907
3501,457,2482,3936,2453,3483,786,3800,4019,5567,1060,1982,2201,1340,2904,2889,2291,3877,627,2033
3443,411,2346,3750,2328,3446,760,3579,3395,4956,1038,1857,2174,1238,2872,2784,2179,3989,563,2033
3432,426,2406,3798,2216,3460,785,3670,3623,5403,942,1780,2071,1250,2951,2874,2244,3773,617,1879
3400,423,2355,3759,2407,3489,836,3482,3600,5305,1055,1895,2205,1289,2921,2916,2207,3791,681,2057
3322,437,2311,3663,2252,3469,775,3433,3439,4979,982,1924,2119,1153,2823,2709,2157,3807,592,1952
3360,409,2242,3737,2193,3369,729,3499,3357,5163,990,1957,2180,1399,2875,2848,2223,3836,603,1980
3432,372,2332,4006,2299,3388,793,3527,3606,5366,938,1867,2169,1405,3187,2956,2159,3784,688,2020
3526,404,2320,3761,2194,3464,796,3462,3520,5149,995,1827,2215,1241,3011,2725,2099,3783,684,1965
3424,388,2317,3744,2457,3338,769,3500,3525,5213,937,1948,1987,1327,2939,3041,2086,3581,633,1967
3624,492,2373,3835,2248,3590,795,3458,3357,5268,1020,1689,2258,1360,3278,2754,2230,3986,656,1840
3672,473,2483,4082,2458,3611,872,3690,3797,5502,962,1946,2317,1446,3256,3013,2256,3928,664,2079
3571,416,2211,3647,2423,3321,790,3570,3440,5170,962,1852,1982,1202,2711,2848,2166,3584,604,1970
3360,402,2304,3784,2188,3450,690,3394,3495,5001,923,1885,2094,1249,2903,2798,2005,3741,588,1790
