Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
3706,609,2244,2730,2025,3977,1286,2272,2247,5222,788,1706,3058,1878,2846,4010,3172,3635,649,1555
3806,665,2277,2652,1985,3940,1302,2307,2240,5254,757,1847,2969,1847,2921,4097,3153,3650,661,1643
3843,706,2358,2698,2013,3874,1284,2284,2310,5138,804,1797,2901,1865,2854,4236,3203,3446,685,1658
3737,698,2358,2726,2014,3970,1295,2328,2346,5268,786,1787,2960,1810,2927,4145,3212,3576,661,1630
3858,658,2300,2750,2012,3851,1284,2346,2280,5215,806,1843,3048,1786,2858,4145,3136,3484,675,1639
3749,675,2295,2718,1993,3951,1361,2321,2293,5159,751,1813,3007,1854,2674,4156,3145,3611,679,1621
3826,652,2315,2675,2031,3852,1330,2355,2201,5325,785,1816,2993,1743,2783,4259,3088,3481,659,1595
3819,664,2287,2705,2061,3864,1351,2434,2199,5324,814,1834,2940,1797,2944,3991,3152,3470,742,1606
3785,649,2183,2707,2027,3990,1323,2413,2286,5235,780,1864,2961,1848,2858,4118,3274,3564,726,1557
3849,676,2302,2666,2085,3897,1300,2263,2168,5203,737,1784,2994,1871,2868,4151,3171,3625,683,1609
3805,684,2333,2655,2079,3915,1231,2306,2169,5193,832,1871,2940,1881,2857,4118,3078,3481,690,1607
3719,715,2318,2765,2040,3758,1336,2281,2280,5301,843,1806,2989,1958,2802,4199,3046,3605,759,1576
3696,670,2337,2639,2011,3957,1268,2318,2237,5386,828,1840,3113,1815,2850,4110,3042,3575,711,1666
3771,632,2409,2677,1976,3949,1336,2330,2296,5279,755,1873,3139,1850,2754,4224,3062,3565,685,1608
3824,646,2268,2688,2032,3928,1309,2326,2079,5284,808,1767,3070,1781,2793,4245,3188,3654,711,1632
3935,627,2295,2656,2086,3781,1274,2340,2236,5182,795,1857,3074,1862,2825,4156,3219,3510,668,1571
3832,684,2220,2762,2024,3911,1281,2372,2301,5125,800,1859,3009,1790,2774,4185,3111,3696,668,1652
3856,719,2286,2648,2088,3865,1331,2413,2267,5310,789,1875,2916,1785,2779,4075,3160,3576,694,1570
3800,664,2361,2689,2119,3903,1280,2295,2279,5253,779,1817,3065,1904,2924,4134,3214,3557,699,1643
3716,650,2319,2646,2004,3834,1336,2346,2247,5123,783,1808,2957,1902,2878,4137,3224,3612,690,1617
3785,668,2283,2734,2064,3774,1274,2312,2248,5183,826,1819,2997,1860,2779,4108,3189,3656,680,1541
3655,639,2335,2685,2041,3870,1328,2322,2249,5233,784,1743,3086,1870,2922,4197,3163,3636,671,1569
3821,688,2203,2688,1978,3867,1336,2247,2146,5314,813,1803,3089,1845,2824,4224,3139,3570,644,1609
3750,621,2334,2645,2082,3903,1336,2325,2243,5321,800,1792,3081,1875,2919,4106,3216,3538,678,1605
3842,617,2238,2705,2093,3860,1310,2300,2270,5343,782,1753,3057,1896,2780,4102,3150,3624,694,1574
3775,687,2264,2850,2032,3918,1297,2384,2248,5394,776,1765,2968,1849,2787,4149,3164,3576,679,1566
3681,668,2312,2812,2029,4029,1246,2354,2400,5231,832,1784,3015,1767,2900,4032,3087,3454,719,1597
3760,702,2230,2542,2171,3921,1294,2309,2213,5295,812,1888,3075,1860,2814,4122,3210,3511,660,1671
3664,685,2280,2686,2096,4026,1337,2351,2336,5141,802,1771,2980,1789,2778,4125,3221,3613,686,1596
3751,689,2368,2828,2007,3905,1285,2306,2309,5144,796,1774,3098,1915,2807,4203,3162,3585,633,1652
3745,609,2217,2641,2052,3819,1308,2423,2201,5300,812,1821,3057,1862,2811,4146,3176,3572,703,1652
3715,646,2255,2742,1982,3915,1253,2307,2325,5213,778,1735,3015,1821,2834,4102,3217,3407,689,1587
3780,650,2314,2664,2046,3914,1311,2425,2304,5363,785,1808,3084,1820,2806,4206,3130,3609,662,1628
3738,658,2326,2745,2018,3863,1325,2353,2240,5306,795,1836,2879,1801,2886,4172,3179,3614,664,1569
3759,651,2327,2707,2004,3862,1310,2271,2194,5268,800,1830,3025,1937,2876,4104,3278,3576,665,1598
3780,662,2300,2760,1997,3894,1303,2292,2279,5246,871,1785,2984,1853,2829,4239,3018,3653,741,1610
3754,684,2330,2765,1925,3957,1307,2251,2254,5124,820,1877,2936,1828,2857,4111,3240,3523,663,1645
3760,653,2334,2669,2061,3946,1315,2369,2226,5119,829,1812,2969,1811,2854,4148,3208,3600,695,1619
3779,692,2330,2677,2035,3877,1332,2293,2261,5331,832,1820,3015,1862,2923,4193,3207,3567,706,1684
3812,652,2235,2689,2022,3937,1195,2308,2184,5236,761,1839,2941,1736,2828,4198,3164,3571,698,1606
3880,649,2249,2701,2044,3913,1260,2297,2284,5165,803,1886,3007,1700,2827,4141,3152,3577,673,1643
3814,628,2272,2707,2036,3864,1251,2336,2151,5259,789,1868,2999,1793,2861,4146,3406,3644,696,1574
3725,629,2397,2718,1927,3900,1300,2197,2254,5283,782,1842,2918,1785,2741,4221,3177,3609,669,1544
3781,692,2213,2795,2061,3868,1360,2325,2284,5401,793,1749,3025,1846,2864,4107,3176,3582,626,1641
3714,673,2250,2616,2074,3876,1358,2391,2151,5325,790,1832,3022,1770,2798,4155,3196,3556,666,1642
3764,681,2255,2674,2073,3931,1336,2391,2204,5272,794,1800,3007,1806,2840,4107,3209,3595,666,1540
3702,687,2238,2708,2077,3963,1296,2330,2399,5445,747,1775,2928,1813,2878,4153,3131,3517,656,1676
3776,653,2279,2650,2104,3836,1346,2368,2207,5533,813,1769,3102,1836,2884,4134,3136,3577,642,1661
3696,679,2320,2762,1954,3921,1185,2321,2360,5305,811,1806,2941,1817,2882,4215,3095,3630,718,1620
3697,633,2226,2753,2018,3884,1298,2359,2288,5301,801,1845,3015,1822,2870,4041,3253,3538,693,1637
3669,686,2273,2732,2019,3884,1389,2361,2226,5291,803,1851,3077,1763,2822,4209,3179,3587,668,1581
3705,705,2389,2634,2046,3893,1259,2221,2216,5251,796,1808,2946,1856,2833,4211,3169,3495,695,1668
3771,682,2255,2722,2053,3819,1294,2232,2307,5294,775,1768,3043,1858,2876,4308,3165,3553,696,1575
3681,714,2303,2716,2091,3958,1306,2298,2191,5159,786,1801,3017,1806,2798,4178,3139,3575,648,1623
3826,595,2333,2599,2021,3915,1326,2262,2229,5370,767,1790,3029,1872,2832,4127,3265,3649,695,1592
3710,624,2319,2709,2013,4092,1313,2300,2254,5259,819,1811,3022,1831,2847,4058,3175,3600,712,1603
3615,652,2262,2794,2031,3969,1279,2374,2214,5232,814,1754,2976,1807,2987,4183,3125,3653,683,1589
3859,674,2217,2649,2047,3999,1293,2229,2175,5301,791,1845,2902,1841,2777,4169,3124,3529,738,1630
3844,670,2238,2579,1964,3906,1327,2294,2289,5333,801,1749,2977,1818,2840,4165,3155,3633,653,1630
3746,717,2348,2591,2075,3966,1322,2248,2153,5347,824,1808,3069,1860,2820,4158,3167,3558,684,1626
3792,629,2383,2610,2075,3782,1319,2274,2207,5477,781,1761,3030,1801,2896,4260,3273,3516,688,1637
3665,649,2325,2682,2070,3866,1270,2286,2289,5212,817,1800,3064,1830,2962,4088,3204,3571,677,1597
3693,679,2289,2604,2069,3964,1294,2327,2164,5282,775,1834,2992,1862,2749,4111,3122,3561,703,1662
3810,668,2351,2665,2040,3870,1232,2363,2287,5225,798,1825,3044,1841,2881,4206,3109,3561,667,1625
3884,682,2295,2621,2058,3823,1303,2421,2307,5368,777,1791,2977,1784,2785,4035,3125,3569,702,1590
3647,697,2272,2704,2076,3899,1304,2313,2218,5214,806,1768,3072,1842,2767,4177,3119,3565,712,1605
3822,679,2314,2698,2007,3934,1330,2312,2330,5189,777,1796,3012,1821,2902,4031,3163,3694,690,1619
3751,681,2327,2641,1983,3933,1277,2301,2256,5122,862,1805,3032,1813,2768,4287,3130,3620,705,1699
3690,646,2286,2684,2038,4069,1256,2356,2271,5334,842,1769,2985,1803,2869,4111,3271,3432,705,1592
