Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
3735,401,2295,4053,2422,3693,819,3172,3511,5798,1022,1520,2284,1266,3042,2703,2174,4031,646,1993
3915,447,2346,4062,2392,3768,910,3132,3477,5768,1062,1579,2259,1410,3073,2723,2223,3927,634,1957
3790,440,2277,3517,2346,3668,856,2817,3103,5535,957,1612,2267,1352,2927,2501,2088,3907,584,1983
4229,468,2634,4307,2546,4034,967,3419,3697,6158,1118,1707,2374,1591,3419,2909,2495,4270,696,2014
3817,478,2262,4204,2299,3714,881,3154,3715,5772,1018,1705,2300,1366,3051,2711,2207,4069,621,2006
3411,454,2389,4047,2335,3551,769,3066,3592,5517,926,1663,2186,1366,2997,2597,2180,3729,639,2044
3654,495,2466,4300,2232,3610,924,3179,3623,5510,972,1600,2321,1473,3193,2699,2215,4056,613,1887
3874,466,2354,3991,2306,3602,947,3155,3582,5785,999,1657,2286,1438,3011,2719,2276,4070,637,2015
3701,417,2276,3873,2298,3660,871,3228,3350,5565,977,1567,2154,1343,2986,2715,2216,3964,594,1962
3799,398,2227,3765,2204,3392,848,2992,3236,5340,961,1576,2175,1315,2929,2566,2042,3762,625,1901
3554,388,2302,3958,2527,3625,852,3185,3580,5717,1044,1638,2269,1473,3051,2717,2161,3852,705,2016
3934,430,2404,3842,2402,3702,885,3104,3223,5587,997,1558,2308,1440,3137,2598,2208,4021,681,1974
3722,427,2258,3968,2258,3624,867,2977,3413,5605,1000,1553,2347,1351,3088,2563,2064,4011,640,1936
3374,440,2169,3694,2188,3358,808,2863,3349,5315,969,1542,2157,1299,2799,2500,2070,3711,637,1882
3836,434,2227,4025,2275,3478,828,3028,3220,5721,1052,1497,2232,1418,3079,2529,2146,3957,623,1899
3564,438,2199,3558,2076,3381,795,2888,3014,5220,923,1460,2213,1371,2894,2532,1983,3584,556,1821
3528,395,2201,3767,2269,3485,816,2858,3231,5376,999,1467,2154,1281,2837,2473,2013,3868,653,1928
3763,482,2255,4166,2311,3675,805,3307,3529,5519,989,1631,2313,1434,2971,2557,2231,4042,564,1881
3964,472,2446,4526,2373,3910,894,3193,3762,6047,986,1757,2408,1575,3250,2785,2344,4222,670,2082
3656,446,2370,4364,2287,3733,899,3132,3698,5765,984,1628,2241,1369,3130,2739,2269,4127,635,2012
3475,393,2160,3560,2156,3562,760,2780,3128,5447,911,1390,2058,1329,2848,2577,2072,3813,635,1785
3745,455,2419,4108,2336,3563,854,3097,3570,5651,982,1614,2216,1356,3069,2640,2197,4039,667,1975
3891,422,2211,4054,2439,3746,867,3185,3281,5788,1021,1602,2190,1391,3097,2676,2185,3797,633,1876
3911,449,2457,4107,2374,3798,964,3085,3585,5543,993,1635,2387,1398,3152,2732,2312,3984,600,2100
3936,427,2380,3982,2400,3844,900,3218,3557,5882,1039,1638,2301,1444,2964,2775,2195,4143,594,1859
3766,419,2420,4262,2463,3710,914,3280,3639,6109,1073,1636,2303,1405,2993,2709,2188,4184,660,2014
3430,439,2210,3764,2251,3586,756,2933,3293,5457,952,1594,2140,1429,2949,2692,2078,3784,607,1785
3878,452,2325,4123,2215,3571,903,3099,3479,5812,1059,1555,2255,1357,3142,2559,2149,4004,631,1889
3540,517,2413,4308,2398,3740,930,3054,3745,5855,1024,1597,2249,1373,3278,2798,2114,4138,663,2102
3848,412,2324,4044,2322,3625,923,3163,3442,5493,1082,1603,2205,1424,3017,2581,2130,3967,578,1827
3750,440,2077,3859,2265,3531,826,2927,3327,5508,976,1542,2138,1373,2918,2667,2143,3938,652,1868
3637,408,2343,3798,2269,3478,853,2911,3198,5451,933,1495,2238,1338,3156,2649,2137,3860,688,1857
3745,450,2297,3851,2236,3557,821,3088,3300,5352,961,1532,2262,1309,3017,2627,2055,3785,653,1854
4299,397,2716,4496,2450,4048,896,3500,3850,6213,1033,1765,2544,1522,3426,3110,2512,4450,686,2102
3622,424,2340,4283,2380,3624,813,3194,3533,6074,1028,1539,2300,1401,3180,2777,2089,4100,620,2047
3851,424,2281,3926,2199,3628,821,3046,3426,5690,920,1441,2283,1373,3098,2667,2070,4070,652,1924
3830,415,2413,4159,2474,3830,849,3313,3599,5925,1046,1751,2335,1510,3218,2915,2313,4265,658,2135
3938,435,2429,4362,2460,3697,942,3170,3720,5703,1072,1607,2354,1425,3144,2553,2159,4036,718,1990
