Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
2950,513,2733,3351,2524,3099,921,4143,4041,5205,969,3015,1872,1734,1902,3411,2462,2979,550,1573
2871,493,2687,3339,2411,3202,881,4174,4120,5181,910,2896,1885,1713,1850,3562,2508,2922,503,1585
2965,486,2735,3534,2393,3280,846,4211,3980,5117,896,3029,1812,1796,1921,3361,2464,2935,545,1594
2973,505,2691,3333,2470,3211,890,4359,3933,4932,977,3053,1863,1702,1925,3481,2503,2910,589,1520
3015,470,2674,3353,2498,3199,879,4128,4169,5180,877,2932,1793,1775,1891,3538,2498,3036,543,1536
3025,440,2677,3276,2444,3173,887,4238,4190,5190,915,3014,1824,1674,1886,3553,2506,2868,526,1574
2921,446,2687,3492,2396,3253,860,4144,4037,5245,916,2863,1836,1758,1918,3640,2510,3076,502,1486
3013,457,2668,3393,2432,3182,860,4216,4246,5299,885,3050,1858,1709,1991,3507,2468,3005,525,1603
2929,481,2653,3418,2607,3309,817,4363,4329,5108,927,3027,1872,1573,1942,3426,2375,2963,559,1550
2948,495,2712,3326,2471,3125,905,4253,4069,5169,963,2973,1809,1731,1952,3544,2422,2870,507,1606
2931,459,2703,3406,2512,3169,827,4095,3985,5124,925,2885,1836,1726,1851,3599,2470,3005,547,1587
2987,495,2706,3206,2422,3273,893,4164,4065,5298,968,2863,1862,1682,1833,3514,2466,3023,544,1602
3006,459,2598,3363,2365,3206,819,4224,4166,5317,891,2989,1915,1670,1820,3599,2511,3014,525,1570
2871,507,2759,3395,2487,3201,812,4236,4162,5151,912,3114,1894,1642,1902,3619,2396,3068,550,1539
2942,412,2686,3428,2447,3068,858,4237,4116,5237,920,3128,1838,1751,1959,3454,2496,2909,522,1612
3110,425,2638,3300,2422,3225,843,4104,4144,5323,905,3039,1878,1674,1931,3526,2459,3058,527,1617
3055,467,2630,3348,2468,3173,875,4235,4149,5211,915,2945,1847,1764,1915,3546,2438,2901,567,1564
3004,462,2735,3416,2447,3190,870,4202,4224,5114,872,3085,1855,1670,1917,3598,2442,2921,534,1533
2997,441,2679,3396,2580,3224,869,4235,4220,5265,918,2974,1857,1676,1910,3656,2439,2935,520,1574
2856,465,2713,3355,2425,3195,893,4287,4028,5177,970,2971,1906,1630,1901,3526,2546,2885,537,1518
3007,489,2721,3249,2460,3194,863,4234,4023,5092,946,3047,1859,1684,1782,3500,2502,2906,536,1578
2858,493,2700,3388,2613,3257,913,4194,4059,5293,865,2957,1859,1690,1854,3536,2427,2953,543,1547
2988,480,2627,3304,2543,3294,891,4237,4178,5170,883,2991,1821,1707,1923,3559,2485,3078,521,1549
2996,442,2724,3350,2513,3159,921,4155,4082,5122,914,2940,1819,1726,1852,3591,2448,3041,523,1547
2934,500,2590,3420,2500,3301,850,4213,4092,5200,916,3051,1800,1711,1937,3624,2477,2889,569,1503
2935,468,2723,3410,2521,3149,852,4252,4139,5112,906,3037,1819,1694,1890,3496,2541,2946,553,1586
2899,465,2593,3368,2556,3196,852,4291,4093,5204,907,2998,1848,1688,1857,3479,2438,3012,539,1627
2882,503,2685,3333,2548,3230,894,4349,4221,5254,899,2902,1872,1725,1835,3582,2508,2982,547,1543
2938,438,2742,3308,2526,3328,856,4298,4228,5087,962,2936,1857,1637,1883,3487,2411,3016,559,1580
3016,452,2715,3421,2551,3185,872,4173,4240,5217,918,2937,1902,1609,1843,3505,2507,2937,496,1620
2963,483,2634,3319,2516,3297,906,4209,4135,5237,886,3029,1805,1726,1858,3486,2505,2946,598,1568
3008,450,2710,3475,2417,3200,865,4103,4082,5135,998,2976,1841,1724,1837,3485,2539,3004,550,1598
3072,456,2752,3378,2421,3182,862,4106,4151,5242,915,2871,1917,1630,1946,3403,2523,2972,523,1524
2957,467,2724,3272,2368,3179,925,4176,4057,5114,881,2949,1762,1740,1885,3618,2495,2917,590,1601
3074,499,2696,3225,2451,3234,883,4233,4197,5158,923,2931,1897,1645,1886,3523,2421,3040,530,1519
2949,491,2755,3413,2477,3331,842,4210,4126,5256,913,2980,1779,1629,1785,3617,2487,2990,525,1572
3011,521,2621,3390,2541,3277,856,4255,4147,5152,905,2938,1836,1719,1897,3465,2489,2819,543,1574
3018,490,2707,3384,2390,3225,877,4076,4093,5112,947,3033,1850,1717,1902,3504,2389,3008,528,1528
2968,452,2646,3359,2400,3196,866,4179,4115,5204,941,2901,1820,1676,1907,3475,2426,3064,590,1602
2958,440,2694,3429,2573,3228,847,4226,4102,5249,893,3029,1806,1628,1793,3550,2495,2928,555,1578
3078,473,2647,3386,2523,3205,926,4262,4250,5125,841,2941,1839,1655,1782,3566,2417,2902,540,1495
2945,447,2737,3252,2564,3187,899,4224,4080,5166,977,2912,1872,1681,1922,3529,2428,3045,568,1609
3002,453,2638,3418,2461,3278,856,4167,4097,5242,896,2983,1855,1635,1876,3571,2564,2970,597,1529
2916,499,2646,3421,2436,3194,877,4230,4205,5194,947,2969,1818,1686,1916,3461,2458,2966,569,1574
2935,460,2753,3402,2457,3355,832,4193,4010,5155,916,2977,1819,1646,1934,3463,2414,2993,528,1539
2918,489,2729,3382,2570,3145,856,4281,4027,5082,914,3047,1786,1747,1876,3569,2435,2935,549,1596
3098,459,2693,3398,2550,3173,860,4148,4063,5148,918,2995,1871,1685,1872,3462,2403,2934,577,1578
2963,471,2754,3263,2484,3215,856,4144,3974,5152,919,3034,1871,1704,1967,3610,2512,2950,526,1593
3018,502,2665,3288,2452,3284,916,4262,4134,5138,897,3087,1835,1655,1827,3517,2569,2912,571,1545
2950,492,2731,3377,2384,3239,869,4231,4091,5052,923,2960,1824,1681,1832,3391,2514,2967,513,1640
2929,421,2700,3408,2510,3221,906,4267,4072,5140,923,2939,1859,1695,1843,3540,2469,2981,540,1596
2997,481,2651,3376,2540,3178,865,4278,4145,5333,928,3042,1855,1670,1917,3453,2438,2853,582,1628
2929,528,2671,3346,2478,3125,866,4208,4205,5260,937,2988,1915,1592,1816,3633,2523,3056,550,1603
2972,488,2706,3279,2484,3343,852,4043,4133,5288,914,3040,1755,1604,1927,3501,2481,3064,596,1611
3078,508,2672,3232,2493,3194,903,4219,4159,5121,913,3078,1886,1746,1935,3496,2478,2945,528,1557
2924,479,2711,3288,2497,3243,877,4171,4062,5146,911,2946,1838,1703,1876,3568,2453,3043,519,1580
3006,494,2655,3212,2440,3178,929,4170,3927,5101,967,2957,1876,1681,1944,3599,2480,3020,553,1484
3107,484,2728,3288,2487,3356,882,4111,4023,5154,950,2852,1820,1646,1908,3442,2537,3037,510,1536
2971,489,2685,3331,2488,3255,900,4272,4004,5204,919,2902,1856,1699,1923,3479,2604,2877,565,1515
2922,432,2735,3307,2462,3223,878,4161,4222,5107,913,2928,1899,1701,1890,3643,2433,3035,543,1613
2956,502,2763,3309,2442,3268,836,4081,3921,5113,935,2943,1901,1729,1882,3435,2447,3039,523,1564
2897,474,2648,3334,2537,3227,879,4258,4124,5271,952,2934,1766,1696,1870,3523,2444,2891,541,1577
2957,419,2745,3334,2446,3156,846,4139,4379,5169,878,2964,1823,1779,1877,3463,2529,3050,579,1539
2942,512,2710,3311,2482,3216,864,4190,4228,5220,938,2992,1803,1647,1895,3514,2357,2967,559,1575
3018,458,2648,3365,2490,3222,865,4254,4125,5268,927,2988,1866,1711,1863,3458,2503,3037,546,1522
2974,500,2750,3585,2367,3203,862,4272,4166,5163,897,3012,1852,1654,1956,3513,2399,2908,521,1602
3075,410,2722,3347,2459,3106,847,4197,4067,5229,936,3035,1919,1678,1885,3556,2416,2966,549,1513
3005,455,2712,3378,2489,3315,883,4236,4078,5156,917,2978,1935,1618,1801,3492,2477,2946,543,1587
2985,442,2774,3307,2478,3193,869,4372,3997,5265,842,3000,1823,1736,1818,3528,2497,2934,549,1591
2941,468,2743,3383,2470,3116,889,4121,4115,5176,973,2967,1927,1672,1876,3523,2482,2926,557,1611
2988,500,2668,3422,2480,3212,885,4188,4337,5144,944,2932,1805,1681,1885,3563,2428,2955,553,1580
