Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4173,581,2728,3213,2230,3701,1073,3297,3015,4998,1023,2152,2273,1869,2571,3239,2830,3593,621,1603
4046,623,2720,3275,2203,3778,1138,3225,3105,4779,1104,2142,2235,1751,2621,3285,2783,3536,614,1608
4044,603,2852,3321,2219,3810,1109,3195,3019,4640,1120,2164,2249,1862,2452,3213,2841,3480,592,1579
3869,541,2684,3161,2173,3757,1019,3176,3138,4780,996,2073,2205,1791,2556,3362,2823,3360,613,1556
4094,654,2685,3188,2235,3761,1143,3174,3028,4878,1090,2177,2271,1746,2620,3213,2768,3486,639,1682
4136,586,2764,3222,2214,3501,1121,3268,3095,4872,1082,2024,2254,1825,2680,3258,2827,3528,599,1618
3835,612,2750,3111,2101,3777,1141,3159,2961,4568,1011,2098,2236,1828,2560,3320,2893,3423,671,1633
4030,596,2697,3199,2086,3851,1082,3141,2979,4761,1076,2047,2214,1744,2585,3194,2892,3529,616,1572
4194,572,2851,3275,2124,3776,1106,3307,2995,4759,1199,2165,2228,1826,2508,3157,2807,3476,618,1559
4124,600,2670,3161,2095,3859,1121,3191,3066,4832,1011,2089,2185,1838,2620,3293,2990,3481,654,1586
4054,576,2663,3297,2066,3576,1121,3176,2925,4871,1030,2076,2162,1780,2522,3219,2903,3563,600,1531
4020,560,2772,3313,2133,3659,1118,3119,3021,4762,1089,2039,2213,1793,2649,3325,2801,3377,655,1594
4024,556,2669,3291,2038,3626,1180,3237,3017,4718,1096,2094,2223,1810,2515,3383,2865,3366,634,1684
3915,568,2746,3147,2250,3721,1096,3081,3003,4537,1050,2123,2110,1830,2537,3210,2850,3437,660,1632
3914,607,2689,3167,2115,3731,1084,3222,3014,4770,1035,2173,2256,1720,2584,3411,2892,3437,599,1532
4092,638,2666,3251,2147,3784,1113,3213,2943,4829,1098,2128,2241,1780,2580,3248,2803,3540,661,1673
4054,580,2673,3153,2056,3689,1084,3110,2832,4681,1077,2094,2199,1793,2403,3291,2917,3393,625,1531
3838,564,2597,3223,2062,3511,1104,3157,3000,4644,1036,2057,2138,1706,2400,3050,2788,3278,594,1562
3894,564,2574,3172,2102,3727,1119,3306,3098,4798,1041,2171,2174,1804,2533,3310,2812,3386,614,1637
3944,530,2833,3175,2095,3757,1092,3320,3035,4874,1044,2017,2168,1736,2626,3233,2841,3370,651,1595
4016,579,2761,3191,2158,3796,1130,3178,2999,4844,1080,2047,2247,1759,2551,3271,2873,3525,664,1636
4005,573,2736,3151,2137,3814,1093,3184,2994,4750,1049,2153,2210,1751,2694,3222,2783,3495,646,1732
3847,558,2681,3180,2074,3787,1139,3212,3114,4774,1003,2149,2212,1852,2586,3466,2929,3449,579,1662
4055,634,2834,3271,2078,3737,1169,3331,3218,4897,1049,2103,2206,1764,2487,3297,2886,3416,638,1642
3916,558,2674,3191,2068,3681,1054,3160,3019,4733,1063,2135,2232,1668,2537,3208,2932,3389,663,1638
3879,551,2809,3206,2190,3725,1162,3154,3106,4876,1098,2036,2210,1754,2552,3151,2912,3521,620,1614
4108,509,2830,3353,2102,3711,1123,3472,3037,4927,1084,2141,2269,1770,2577,3237,2919,3438,636,1640
4101,563,2771,3164,2171,3729,1059,3292,3059,4829,1125,2124,2279,1734,2532,3259,2886,3402,564,1522
3987,490,2739,3256,2156,3879,1109,3259,2996,4930,1056,2135,2276,1774,2594,3242,2877,3557,686,1672
4170,597,2685,3222,2181,3835,998,3085,2900,4771,1070,2087,2248,1869,2566,3374,3007,3482,613,1596
4098,642,2699,3076,2129,3685,1122,3270,3028,4904,1092,2069,2229,1787,2571,3251,2952,3500,637,1616
3933,564,2668,3173,2116,3744,1157,3216,3120,4990,1060,2142,2133,1813,2578,3359,2898,3426,636,1597
4019,604,2774,3126,2072,3759,1125,3050,3030,4729,1068,2093,2195,1851,2528,3202,2804,3377,652,1693
3941,551,2806,3018,2048,3502,1139,3104,2995,4727,1018,2057,2238,1856,2563,3244,2788,3218,591,1575
4079,591,2705,3282,2094,3933,1169,3213,2926,4890,1130,2159,2312,1728,2523,3253,2824,3469,649,1601
3963,611,2740,3278,2193,3752,1148,3238,2982,4807,1069,2190,2245,1761,2465,3357,2922,3397,613,1633
4163,552,2714,3222,2247,3877,1043,3357,3037,4814,1113,2210,2337,1732,2599,3253,2870,3423,590,1648
4048,623,2663,3149,2177,3736,1166,3236,2919,4848,1057,2165,2321,1841,2637,3119,2918,3465,596,1594
4009,606,2688,3162,2030,3684,1071,3180,2919,4766,1055,2035,2155,1741,2569,3340,2747,3349,671,1591
3921,591,2823,3316,2056,3527,1049,3212,3062,4767,1092,2129,2180,1794,2429,3240,2738,3426,608,1581
3975,455,2749,3106,2136,3741,1070,3131,2849,4826,1065,2051,2156,1761,2603,3150,2733,3457,592,1527
4019,595,2785,3275,2095,3747,1086,3173,2987,4745,1069,2112,2202,1616,2634,3232,2835,3449,624,1559
3962,550,2690,3121,2069,3732,1122,3120,3080,4801,1033,2165,2284,1848,2485,3218,2822,3370,607,1715
3865,619,2708,3112,2089,3530,1122,3244,2905,4715,1084,2141,2173,1788,2451,3276,2880,3368,605,1563
3984,553,2725,3339,2131,3654,1066,3165,3111,4877,1043,2145,2131,1760,2550,3177,2805,3290,590,1618
4086,611,2836,3243,2065,3730,1072,3149,3184,4776,1067,2076,2273,1756,2544,3281,2857,3466,623,1486
3959,586,2766,3165,2122,3831,1119,3215,2957,4761,1086,2238,2273,1812,2575,3398,3014,3624,595,1625
4002,608,2722,3183,2190,3734,1083,3263,2887,4947,1072,2158,2282,1747,2479,3168,2911,3557,648,1605
4056,594,2726,3116,2179,3794,1169,3232,2993,4730,1072,2109,2217,1799,2517,3307,2747,3377,654,1533
4029,572,2787,3161,2115,3710,1065,3239,2954,4883,1058,2049,2085,1715,2526,3189,2790,3494,617,1540
3926,600,2787,3110,2199,3690,1109,3305,2883,4880,1066,2154,2128,1745,2594,3288,2764,3629,628,1597
4061,599,2669,3147,2077,3682,1077,3144,2927,4810,1072,2153,2179,1771,2476,3386,2849,3338,643,1579
4215,566,2762,3227,2148,3655,1155,3059,2904,4913,1125,2131,2210,1766,2595,3419,2859,3484,673,1699
3959,611,2807,3137,2157,3639,1195,3240,3050,4937,1036,2150,2133,1793,2485,3309,2910,3545,574,1543
4038,547,2726,3226,2141,3655,1095,3239,2999,4840,1078,2127,2109,1759,2523,3373,2900,3472,606,1653
4067,613,2691,3148,2123,3693,1168,3200,3105,4785,1128,2128,2183,1770,2693,3338,2912,3521,626,1637
4043,567,2789,3290,2172,3661,1162,3171,3063,4813,1058,2152,2145,1915,2607,3403,2903,3390,632,1593
3936,587,2639,3119,2106,3552,1083,3196,3005,4865,1053,2107,2253,1778,2516,3201,2913,3384,612,1523
4013,550,2795,3315,2079,3792,1047,3203,2985,4867,1090,2074,2097,1870,2501,3260,2924,3434,620,1601
3878,580,2636,3084,2097,3598,1173,3193,3077,4595,1085,2136,2078,1792,2444,3275,2805,3428,601,1601
3849,606,2820,3305,2156,3676,1121,3263,3097,4846,1041,2236,2163,1834,2486,3352,2892,3500,671,1734
3828,559,2631,3044,2128,3710,1023,3138,2889,4723,1030,2067,2142,1849,2598,3259,2838,3357,644,1641
3774,574,2665,2984,2093,3664,1142,3167,2941,4711,1087,2028,2231,1836,2574,3304,2924,3307,576,1610
3994,568,2787,3210,2145,3605,1144,3192,3053,4854,1041,2040,2249,1869,2597,3346,2753,3513,687,1618
3917,582,2674,3053,2172,3690,1138,3112,2832,4547,1080,2187,2191,1797,2539,3172,2972,3440,584,1692
3947,576,2706,3258,2121,3636,1114,3248,2951,4694,1042,2206,2136,1743,2624,3198,2899,3380,632,1653
4128,587,2740,3239,2162,3733,1201,3156,2995,4858,1150,2161,2267,1779,2622,3366,2822,3636,620,1615
3970,592,2722,3235,2181,3739,1166,3210,3091,4848,1071,2091,2169,1721,2566,3245,2773,3437,584,1641
3876,593,2769,3205,2147,3714,1140,3163,3143,4796,1093,2193,2124,1735,2401,3283,2833,3453,597,1641
4073,592,2742,3093,2208,3693,1174,3206,3076,4740,1048,2197,2268,1767,2598,3240,2881,3416,669,1669
3958,577,2675,3197,2147,3720,1120,3248,3124,4789,1085,2139,2294,1769,2674,3223,2856,3499,589,1606
3755,547,2667,3079,2094,3522,1133,3162,2847,4732,1027,2073,2168,1759,2481,3268,2955,3409,595,1620
4004,607,2721,3142,2155,3634,1068,3186,3109,4884,1018,2087,2194,1770,2560,3334,2790,3390,656,1630
3964,588,2663,3170,2142,3753,1125,3295,3005,4871,1019,2061,2278,1766,2581,3284,2938,3561,648,1630
3885,539,2705,3142,2030,3825,981,3203,3031,4799,1065,2113,2172,1776,2590,3233,2862,3550,601,1588
4099,561,2754,3237,2192,3742,1144,3223,3053,4832,1075,2178,2248,1749,2609,3385,2964,3643,646,1654
4099,582,2812,3276,2170,3851,1065,3331,3199,4809,1073,2195,2132,1803,2582,3300,2940,3530,648,1653
