protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
metaproteome-proteins,GEM,KTS+17,NA,181586,6606387,512804,4198871,4226899,2409547,5440313,1038327,3527487,2288292,5922213,1502912,2410206,3144273,2842983,3581986,3719185,3931780,4813823,712307,1834595
metaproteome-proteins,LCM,KTS+17,NA,129378,3183346,459219,1704003,1922670,1090850,2490454,544138,1472558,1340352,2634659,797847,965315,1465307,1091554,1700201,1823531,1681661,2271865,326214,717138
