Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4562,576,3662,3861,1768,3931,1089,2604,1324,4632,792,1457,2398,1401,3238,3306,3186,4241,549,1417
4599,592,3741,3876,1727,3877,1145,2581,1326,4456,734,1524,2339,1471,3245,3216,3189,4195,607,1344
4544,562,3799,3883,1745,3961,1131,2567,1308,4530,793,1454,2338,1520,3302,3372,3223,4321,578,1426
4394,535,3866,4084,1721,3850,1105,2458,1432,4223,769,1460,2442,1483,3217,3339,3194,4121,603,1424
4538,540,3825,3912,1781,3847,1142,2613,1281,4464,793,1605,2425,1485,3273,3324,3268,4282,587,1358
4537,530,3680,3945,1849,3833,1130,2658,1379,4503,763,1593,2371,1503,3183,3279,3249,4218,628,1411
4535,538,3726,3943,1806,4007,1069,2552,1448,4506,735,1485,2360,1546,3305,3387,3196,4090,564,1410
4449,548,3752,3935,1820,3825,1081,2541,1414,4515,763,1556,2390,1555,3225,3254,3225,4159,631,1379
4695,511,3992,3942,1788,3936,1055,2482,1296,4436,747,1438,2393,1514,3196,3284,3269,4245,593,1347
4569,558,3703,4087,1787,3835,1133,2600,1301,4409,792,1581,2370,1469,3184,3402,3291,4115,630,1374
4399,486,3789,3789,1884,3946,1022,2507,1297,4533,727,1411,2513,1534,3152,3344,3210,4208,630,1394
4470,570,3816,4023,1786,3709,1073,2577,1395,4516,800,1440,2323,1527,3182,3371,3278,3971,635,1445
4553,567,3842,3990,1857,3832,1111,2541,1335,4448,793,1473,2481,1503,3223,3208,3244,4237,604,1415
4533,541,3722,3996,1718,3786,1090,2557,1286,4361,750,1523,2356,1406,3169,3215,3166,4226,587,1421
4461,506,3911,4000,1789,3855,1118,2557,1349,4515,785,1571,2327,1499,3231,3416,3206,4291,609,1437
4383,579,3863,4069,1895,3843,1133,2466,1338,4510,803,1602,2388,1534,3292,3379,3149,4157,568,1410
4550,534,3766,4018,1713,3804,1131,2485,1269,4510,775,1490,2360,1525,3212,3388,3235,4237,642,1387
4643,523,3769,4049,1775,3789,1064,2579,1408,4310,764,1422,2386,1530,3183,3176,3206,4199,586,1411
4517,488,3982,3872,1722,3757,1077,2473,1306,4559,791,1497,2303,1426,3151,3280,3252,4232,584,1304
4506,509,3761,3799,1721,3822,1107,2553,1354,4383,769,1465,2423,1415,3313,3291,3159,4189,589,1309
4354,552,3730,3968,1819,3918,1037,2607,1329,4477,723,1506,2341,1433,3155,3341,3177,4163,602,1354
4427,488,3756,3916,1795,3943,1111,2466,1414,4446,764,1535,2476,1498,3225,3423,3284,4209,616,1413
