Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4253,657,2696,2834,2146,3844,1209,2679,2263,4994,1095,1885,2306,1976,2777,3770,2828,3633,689,1250
4281,721,2910,2860,2042,3935,1195,2498,2342,4869,1241,2025,2205,1914,2725,3770,2872,3596,677,1331
4385,764,2708,2824,2113,3988,1221,2754,2357,4920,1040,1905,2376,1890,2746,3623,2928,3549,683,1301
4296,717,2718,2902,2204,3996,1248,2690,2231,4884,1178,1937,2295,1936,2717,3669,2826,3591,629,1258
4263,700,2739,2836,2077,3769,1236,2662,2218,4976,1133,1982,2323,1955,2792,3707,2878,3553,737,1340
4219,716,2767,2828,2107,3858,1198,2710,2381,5007,1111,2007,2342,1857,2735,3705,2862,3615,703,1271
4323,702,2822,2800,2199,3902,1175,2668,2374,4915,1116,1948,2229,1899,2848,3623,2848,3631,659,1270
4362,722,2785,2850,2135,3971,1222,2667,2296,4944,1163,1936,2254,1873,2848,3818,2886,3596,723,1262
4394,732,2611,2860,2096,3929,1211,2681,2207,4955,1142,1922,2405,1875,2890,3698,2982,3648,700,1283
4211,695,2826,2909,2080,4045,1142,2551,2416,5037,1138,1907,2347,1925,2894,3710,2736,3596,708,1376
4398,752,2765,2868,2054,3889,1225,2611,2330,4966,1169,1997,2315,1965,2869,3623,2797,3589,707,1264
4273,728,2661,2904,2023,3937,1167,2678,2305,4913,1073,1978,2328,1871,2816,3606,2924,3655,670,1350
4304,706,2741,2743,2055,3875,1197,2540,2333,4911,1099,2051,2369,1857,2782,3662,2786,3710,690,1306
4280,720,2648,2843,2102,3992,1202,2615,2327,5038,1185,1981,2350,1869,2849,3775,2954,3557,696,1304
4322,690,2663,2991,2104,3905,1193,2728,2331,4939,1138,1943,2326,1954,2919,3569,2807,3622,664,1285
4332,717,2613,2842,2002,4047,1223,2575,2215,4992,1140,1835,2286,1949,2854,3728,2767,3632,701,1293
4342,740,2780,2775,2067,3966,1220,2683,2262,4920,1125,2052,2383,1915,2747,3592,2912,3638,708,1287
4170,747,2697,2878,2151,3966,1179,2588,2230,5087,1084,1972,2325,1997,2869,3706,2813,3633,669,1327
4247,788,2608,2909,2080,4018,1264,2605,2312,5018,1154,1927,2264,1999,2845,3616,2860,3572,692,1276
4451,747,2731,2894,2162,3941,1173,2649,2328,4998,1084,2084,2383,1916,2771,3754,2684,3533,747,1288
4286,704,2646,2941,2065,3978,1202,2637,2497,5013,1043,2013,2240,1897,2744,3788,2812,3644,663,1309
4368,639,2714,2865,2120,3872,1171,2690,2335,4912,1095,1994,2360,1885,2859,3705,2797,3639,681,1246
4360,770,2753,2803,2045,3975,1191,2622,2242,4871,1235,1967,2273,1945,2918,3633,2828,3610,690,1263
4233,704,2699,2874,2162,4015,1226,2628,2379,4850,1143,1949,2296,1915,2783,3678,2821,3649,646,1274
4441,743,2748,2792,2135,3899,1248,2604,2287,5025,1124,1869,2302,1883,2846,3772,2848,3664,674,1287
4294,728,2651,2915,2146,3904,1169,2611,2208,5049,1117,2014,2292,1926,2692,3761,2860,3742,727,1249
4381,751,2799,2872,2094,3971,1245,2625,2284,4960,1146,1919,2256,1995,2817,3664,2785,3720,658,1302
4308,738,2698,2916,2193,3908,1179,2680,2278,4992,1124,2017,2307,1890,2726,3659,2799,3722,645,1273
4204,743,2689,2847,2197,4057,1191,2702,2256,4846,1183,2012,2231,1994,2763,3686,2872,3615,679,1346
4393,708,2604,2822,2195,3992,1200,2619,2270,4968,1078,2041,2262,1978,2719,3782,2910,3634,664,1236
4203,667,2772,3079,2064,4007,1191,2543,2360,4942,1142,2005,2295,1944,2813,3651,2702,3594,664,1224
4420,737,2685,2882,2099,3840,1215,2686,2365,5114,1121,2017,2221,1981,2696,3685,2863,3602,671,1262
4317,674,2811,2911,2124,3914,1343,2592,2316,4977,1080,1887,2320,1945,2823,3714,2845,3530,679,1338
4262,696,2694,2922,2066,3894,1212,2595,2320,4823,1136,2055,2263,1860,2732,3685,2872,3622,620,1222
4387,733,2710,2816,2024,3867,1300,2719,2219,4954,1130,1956,2368,1958,2761,3636,2880,3596,703,1242
4276,733,2682,2814,2161,3967,1174,2638,2337,4995,1155,2020,2332,1896,2839,3631,2791,3559,718,1344
4267,741,2586,2943,2158,3846,1200,2589,2335,5012,1169,1952,2393,1911,2713,3728,2874,3508,640,1346
4345,647,2692,2831,2116,3934,1232,2665,2283,4978,1101,1969,2314,1852,2802,3709,2862,3639,669,1297
4275,714,2694,2861,2143,3968,1245,2559,2358,4908,1122,2049,2284,1877,2812,3672,2821,3647,686,1297
4399,700,2760,2960,2050,3896,1192,2618,2413,4795,1144,1911,2257,1847,2784,3682,2809,3569,613,1225
4200,694,2698,2888,2063,3943,1133,2573,2264,5128,1098,1948,2304,1925,2847,3662,2848,3457,670,1299
4114,721,2815,2871,2199,3896,1228,2705,2211,4937,1084,2088,2387,1963,2805,3628,2853,3686,695,1341
4266,755,2695,2820,2109,4024,1181,2575,2332,4831,1040,2007,2275,1927,2806,3708,2848,3642,681,1257
4393,750,2796,2792,2052,3929,1224,2710,2326,4958,1165,1911,2305,1944,2814,3703,2808,3702,704,1283
4344,745,2619,2856,2084,4014,1172,2675,2233,4921,1230,1966,2293,1897,2696,3649,2756,3723,640,1232
4304,753,2646,2936,2104,3839,1180,2634,2327,5048,1081,2019,2326,1909,2858,3886,2914,3583,727,1309
4370,662,2759,2889,2041,3908,1200,2570,2315,4925,1145,1982,2267,1948,2779,3678,2710,3554,676,1306
4439,753,2782,2850,2168,4080,1272,2678,2110,4945,1170,1910,2187,1875,2846,3766,2939,3638,679,1319
4260,749,2655,2852,2030,3997,1194,2606,2167,4977,1047,1956,2296,1940,2833,3782,2798,3771,629,1295
