Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4527,529,2779,3120,2039,3755,1048,3262,2609,5103,1068,2200,2341,2125,2893,3344,2956,3387,645,1613
4454,523,2791,3107,2119,3679,950,3235,2753,5075,1019,2284,2408,1995,2712,3287,2898,3405,669,1561
4558,522,2723,3275,2035,3651,1013,3203,2763,5011,997,2208,2261,2185,2628,3274,2903,3489,650,1515
4616,555,2870,3070,2011,3719,994,3193,2646,4954,998,2322,2199,1963,2724,3292,2905,3443,603,1552
4486,459,2837,3110,2082,3721,1089,3013,2578,5025,1040,2130,2194,2055,2813,3402,3004,3524,631,1499
4610,524,2808,2939,2089,3542,977,3288,2680,4799,974,2263,2173,2011,2522,3200,2814,3356,639,1514
4384,538,2865,3204,2013,3583,948,3227,2779,5037,1012,2287,2174,1984,2634,3304,2847,3438,631,1500
4475,564,2782,3026,2124,3580,1070,3325,2699,4951,1128,2219,2231,2003,2655,3360,2915,3441,616,1570
4499,547,2846,3110,2048,3644,1022,3210,2592,4990,939,2180,2238,2010,2707,3220,2863,3594,568,1533
4483,466,2502,3039,1907,3343,988,3044,2619,4683,981,2077,2155,1922,2620,3098,2786,3273,613,1417
4612,477,2836,3043,2054,3755,1004,3227,2474,4850,1023,2200,2200,1872,2635,3311,2960,3612,602,1488
4743,547,2750,2920,1997,3601,1072,3010,2560,4986,969,2066,2355,1959,2793,3161,2840,3574,700,1470
4648,535,2919,3078,2028,3662,1007,3134,2847,4964,994,2274,2296,2063,2725,3355,2836,3458,662,1549
4300,524,2653,2985,2053,3405,1045,3049,2610,4637,1008,2144,2235,2006,2505,3068,2872,3180,650,1555
4483,553,2807,3053,2228,3697,1038,3310,2811,5016,1031,2351,2321,2126,2718,3339,3092,3503,658,1594
4426,517,2813,3053,1920,3706,1015,3123,2515,4952,967,2144,2178,2040,2671,3387,2786,3523,654,1400
4457,574,2818,3054,1971,3433,947,2903,2531,4722,976,2024,2252,1974,2707,3216,2679,3311,644,1466
4423,487,2818,3032,1994,3608,1024,3043,2504,4756,915,2101,2217,1921,2688,3139,2809,3445,597,1425
4671,557,2765,3018,2066,3790,995,3206,2676,4985,1032,2186,2218,1984,2709,3276,3003,3726,631,1517
4432,522,2847,3093,2106,3540,1049,3195,2718,5094,991,2239,2230,2088,2684,3343,2867,3326,700,1560
4452,494,2779,3039,2009,3752,958,3242,2460,4798,920,2169,2280,1965,2657,3260,2903,3497,681,1490
4377,554,2767,3001,2070,3630,1027,3168,2684,4946,1017,2418,2183,2015,2549,3401,3037,3461,652,1514
4700,554,2833,3119,1931,3761,1046,3070,2604,4849,1055,2170,2288,2057,2757,3080,2690,3544,664,1473
4171,464,2837,3069,1892,3322,1009,3212,2677,4775,1021,2169,2141,2018,2568,3214,2791,3247,622,1521
4556,516,2658,3046,1904,3475,1003,3023,2610,4819,999,2151,2108,1985,2598,3255,2837,3404,613,1440
4595,501,2776,2966,1968,3686,1006,3023,2523,4834,960,2031,2252,1925,2760,3248,2791,3480,672,1433
4789,498,2842,3134,2006,3878,1015,3197,2578,4876,1019,2300,2316,2132,2775,3405,2975,3503,668,1494
4478,491,2680,3045,1943,3547,957,3155,2586,4874,965,2166,2250,2069,2557,3213,2873,3336,600,1539
4391,553,2742,3158,2076,3714,1000,3125,2706,4965,973,2129,2137,1999,2661,3224,2846,3365,652,1500
