Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4276,703,2527,2767,2087,3548,1157,2696,2715,4873,1025,1944,2344,1926,2853,3596,2995,3569,636,1378
4328,713,2494,2838,2203,3636,1127,2811,2636,4883,1032,2096,2461,1871,2829,3673,3095,3560,664,1477
4208,689,2545,2852,2056,3579,1197,2824,2577,4824,1017,2061,2346,1995,2804,3686,3057,3673,642,1429
4233,713,2485,2725,2096,3533,1139,2724,2546,5011,967,2032,2377,1884,2824,3696,3017,3734,644,1463
4274,718,2497,2757,2195,3564,1145,2698,2623,4900,995,2014,2450,1953,2920,3758,3010,3611,653,1385
4240,711,2542,2759,2230,3447,1148,2804,2520,5024,1047,2067,2296,1852,2776,3666,2943,3647,630,1448
4171,710,2401,2944,2156,3450,1134,2831,2511,5058,1063,2066,2448,1911,2831,3733,2963,3623,596,1452
4326,751,2386,2729,2194,3513,1201,2670,2523,5016,941,2109,2425,1908,2992,3819,3087,3632,691,1386
4216,663,2452,2809,2133,3549,1185,2787,2504,4969,977,1953,2454,1946,2852,3644,3033,3640,630,1406
4252,681,2520,2835,2202,3510,1186,2925,2662,4814,1008,2074,2295,1884,2841,3664,3017,3649,629,1422
4382,732,2533,2667,2091,3536,1259,2832,2617,4963,1042,1978,2436,1915,2766,3670,3031,3574,587,1410
4313,763,2475,2829,2182,3522,1112,2853,2589,4882,953,2099,2331,1979,2908,3693,2995,3658,602,1472
4234,781,2427,2881,2035,3614,1191,2781,2516,5004,1020,1998,2431,2005,2778,3728,3110,3649,604,1447
4240,677,2414,2795,2103,3606,1143,2757,2610,4907,947,2054,2389,1958,2718,3672,3102,3663,617,1469
4355,704,2399,2795,2157,3607,1208,2778,2506,4901,1038,2080,2415,1955,2747,3722,3060,3675,689,1413
4324,734,2505,2725,2249,3592,1174,2675,2566,5026,1028,1990,2469,1931,2755,3702,3007,3580,616,1466
4261,724,2508,2797,2067,3602,1111,2712,2507,4874,961,2031,2385,1932,2720,3658,3080,3653,636,1387
4214,659,2488,2743,2166,3535,1102,2720,2582,5036,964,2048,2461,1879,2751,3746,3011,3659,635,1369
4232,701,2407,2787,2164,3528,1165,2803,2519,4831,1064,2019,2456,1910,2808,3739,2997,3638,619,1428
4256,696,2534,2765,2128,3534,1164,2674,2630,4946,948,2052,2355,2004,2910,3760,3036,3516,635,1403
4290,713,2431,2781,2133,3629,1185,2866,2591,4906,989,2047,2434,1879,2858,3686,2957,3769,653,1336
4384,732,2489,2705,2060,3498,1168,2712,2600,4848,1055,2125,2364,1914,2797,3661,3151,3633,574,1402
4296,680,2465,2807,2170,3641,1124,2810,2743,4883,988,2077,2439,1916,2828,3618,3002,3595,669,1394
