Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4345,591,2594,2877,2128,3700,1189,2947,2575,4924,1071,2085,2209,1872,2737,3263,2822,3726,710,1537
4319,618,2692,2950,2080,3496,1151,3072,2597,4815,1072,2177,2380,1893,2615,3317,3014,3687,671,1544
4274,616,2711,2888,2111,3576,1144,3081,2637,4770,1032,2131,2307,1950,2855,3371,2938,3574,725,1567
4339,607,2639,2823,2240,3649,1179,3001,2615,4882,1054,2138,2325,1862,2751,3273,2894,3576,668,1496
4428,620,2640,2871,2162,3674,1064,2984,2635,4843,1029,2188,2254,1913,2813,3192,2998,3486,679,1515
4394,604,2669,2805,2188,3552,1205,2983,2581,4980,1114,2076,2249,1858,2802,3475,2953,3448,674,1503
4375,654,2602,2857,2188,3576,1121,3072,2629,4854,1041,2159,2243,1925,2729,3324,3051,3508,693,1512
4417,670,2722,2885,2205,3491,1166,2876,2704,4814,962,2099,2181,1834,2676,3379,3009,3604,665,1595
4333,566,2800,2879,2125,3577,1194,3047,2575,4877,1074,2044,2257,1790,2782,3385,2839,3556,673,1496
4430,587,2619,2986,2239,3633,1151,2989,2566,4652,1067,2078,2256,1790,2805,3369,2882,3489,688,1553
4476,589,2740,2973,2153,3451,1158,3037,2599,4818,1100,2081,2315,1889,2674,3398,2883,3616,667,1497
4428,616,2676,2888,2121,3606,1146,3118,2613,4797,1112,2131,2286,1794,2744,3207,2864,3591,640,1506
4317,629,2651,2793,2200,3616,1149,2972,2661,4987,988,2137,2357,1910,2771,3369,2927,3458,664,1582
4396,638,2656,2891,2055,3630,1147,2975,2495,4729,1038,2105,2324,1922,2708,3364,2991,3615,634,1564
4443,664,2670,2851,2126,3512,1151,2935,2660,4942,1070,2084,2313,1867,2756,3208,2904,3555,643,1416
4302,653,2581,2833,2153,3517,1171,2932,2702,4822,1057,2074,2201,1846,2751,3279,2937,3661,676,1604
4431,688,2634,2872,2055,3561,1141,2825,2529,4843,1060,2107,2390,1839,2885,3316,2987,3546,711,1556
4379,628,2657,2826,2232,3637,1081,2992,2643,4924,1046,2132,2149,1886,2766,3282,2912,3483,697,1530
4459,621,2618,2849,2121,3680,1133,2976,2592,5012,1072,2140,2251,1851,2883,3258,2918,3527,694,1486
4310,660,2652,2964,2201,3607,1089,3000,2628,4801,1038,2098,2287,1825,2716,3389,2935,3583,640,1530
4420,622,2783,3022,2154,3627,1177,3044,2650,4791,1023,2085,2214,1777,2777,3367,2931,3483,633,1563
4445,578,2716,2972,2141,3609,1123,2899,2650,4726,1020,2105,2304,1904,2675,3326,2877,3439,632,1483
4384,607,2675,2920,2134,3600,1141,3127,2600,4857,1093,2137,2243,1886,2817,3253,3023,3593,695,1529
4552,635,2559,2838,2171,3641,1128,2865,2433,4777,1034,2087,2277,1829,2827,3249,2960,3674,677,1515
4535,599,2565,2830,2229,3548,1100,3014,2516,4800,1035,2170,2256,1856,2727,3385,2919,3666,602,1505
4244,661,2654,2845,2217,3455,1158,3040,2517,4827,1084,2069,2298,1806,2752,3418,2847,3534,684,1573
4256,676,2649,2874,2177,3734,1090,3009,2572,4864,1120,2146,2255,1810,2814,3473,2897,3559,720,1654
4295,597,2742,2905,2122,3513,1074,3006,2602,4919,1104,2021,2321,1879,2747,3262,2829,3588,654,1580
4397,640,2649,2832,2231,3521,1131,2954,2644,4919,1022,2218,2270,1704,2655,3310,2859,3611,694,1608
4358,635,2604,2906,2211,3486,1120,3058,2508,4925,1019,2193,2341,1822,2744,3348,2895,3529,657,1562
4487,622,2631,3014,2119,3456,1106,3060,2676,4968,1027,2152,2197,1848,2784,3191,2866,3651,625,1514
4461,599,2616,2839,2228,3577,1143,3088,2628,4930,1038,2134,2364,1892,2872,3452,2874,3537,730,1472
4346,626,2692,2806,2172,3538,1226,2948,2508,4888,949,2104,2204,1810,2773,3343,2930,3502,685,1517
4411,625,2669,3012,2126,3526,1233,3021,2581,4927,1094,2102,2323,1826,2734,3412,2972,3447,672,1530
4352,648,2561,2868,2200,3506,1117,3041,2752,4928,1086,2091,2306,1920,2705,3393,2772,3528,695,1517
4248,671,2653,2926,2231,3436,1209,2882,2699,5010,1041,2153,2260,1895,2731,3305,2792,3508,691,1519
4255,682,2687,2930,2166,3559,1220,3038,2527,4779,1069,2116,2239,1783,2814,3269,2956,3422,690,1559
4315,656,2623,2857,2148,3632,1134,3070,2572,4821,1082,2117,2176,1853,2803,3493,2982,3542,630,1570
