Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
3933,605,2756,3147,2302,3543,1001,3263,3100,4503,993,2409,2096,1807,2357,3511,2666,3216,581,1392
3982,648,2723,3321,2182,3583,1133,3315,3135,4888,1076,2424,2202,1753,2477,3520,2738,3245,607,1483
3844,644,2756,3339,2232,3554,1126,3361,3203,4866,1004,2426,2153,1847,2393,3530,2675,3190,582,1444
3961,620,2929,3201,2161,3679,1093,3367,3374,4813,995,2407,2208,1808,2448,3501,2709,3267,607,1423
4014,630,2804,3301,2146,3690,1020,3374,3275,4728,1034,2335,2041,1788,2364,3521,2791,3379,598,1368
3816,621,2862,3149,2192,3774,1060,3327,3106,5003,1030,2421,2126,1740,2462,3592,2651,3295,678,1432
3894,565,2726,3264,2306,3585,1007,3358,3216,4732,987,2344,2123,1789,2343,3389,2736,3384,572,1369
3994,614,2677,3194,2164,3618,1079,3321,3145,4939,1033,2329,2102,1755,2501,3495,2628,3245,602,1355
3724,667,2727,3230,2214,3597,1145,3391,3205,4929,1023,2418,2182,1787,2309,3473,2734,3215,580,1450
3826,610,2698,3113,2202,3654,1116,3359,3268,4808,972,2341,2191,1836,2466,3422,2641,3179,632,1508
4061,610,2706,3237,2149,3625,1143,3386,3199,4834,1072,2463,2138,1794,2535,3503,2689,3326,619,1434
3940,658,2738,3212,2175,3579,1060,3247,3179,4814,983,2385,2130,1771,2264,3442,2732,3206,581,1426
3880,563,2793,3227,2315,3650,1057,3377,3185,4839,1083,2324,2151,1786,2456,3518,2699,3286,591,1387
4015,628,2879,3350,2142,3535,1106,3202,3146,4847,1059,2355,2123,1774,2331,3462,2652,3211,589,1378
3998,565,2889,3298,2202,3686,1050,3372,3195,4873,1115,2474,2107,1837,2477,3503,2819,3290,588,1391
3807,613,2843,3100,2335,3700,992,3419,3161,4910,1032,2524,2103,1721,2323,3447,2720,3353,628,1440
3894,611,2711,3163,2148,3497,1063,3281,3096,4801,1003,2390,2189,1833,2494,3595,2650,3316,615,1381
4058,609,2769,3185,2200,3625,1098,3407,3091,4957,1041,2380,2247,1811,2474,3437,2604,3190,624,1454
3993,623,2821,3248,2219,3646,1129,3479,3290,5001,1036,2449,2217,1832,2480,3504,2646,3223,582,1354
4067,627,2794,3034,2170,3583,990,3229,3175,4865,1022,2349,2111,1688,2477,3499,2698,3216,651,1333
4165,642,2862,3219,2175,3656,1109,3417,3205,4755,1114,2401,2202,1821,2438,3508,2761,3284,563,1391
3976,600,2709,3193,2216,3753,1100,3180,3207,4898,1020,2263,2135,1800,2434,3433,2747,3247,627,1412
3917,591,2807,3197,2210,3577,1077,3418,3229,4776,1007,2435,2072,1745,2322,3577,2593,3248,614,1413
4010,655,2930,3275,2200,3669,1112,3243,3113,4942,1081,2379,2248,1813,2468,3522,2632,3322,660,1471
3772,625,2850,3359,2229,3630,1046,3412,3199,4712,1030,2506,2042,1782,2432,3513,2648,3085,621,1443
3943,613,2945,3237,2218,3619,1038,3374,3203,4827,1058,2429,2143,1839,2462,3533,2584,3230,611,1473
3926,599,2816,3244,2176,3615,1092,3276,3182,4870,1012,2409,2047,1796,2372,3435,2746,3259,649,1401
3871,627,2704,3299,2138,3687,1155,3401,3265,4878,1025,2461,2107,1736,2518,3458,2741,3210,634,1520
3864,594,2739,3267,2229,3732,1041,3415,3160,4877,1039,2430,2127,1788,2369,3517,2666,3317,625,1444
4000,593,2887,3227,2149,3631,1032,3340,3180,4903,1066,2377,2186,1774,2429,3466,2667,3301,647,1440
4032,623,2743,3212,2200,3529,1109,3408,3346,4937,1079,2359,2249,1830,2390,3578,2695,3282,592,1383
4102,626,2833,3238,2079,3593,1060,3470,3010,4981,1066,2330,2162,1805,2536,3539,2655,3297,632,1479
4059,589,2717,3158,2081,3744,1052,3129,3133,4830,1046,2286,2120,1765,2448,3458,2735,3413,629,1399
4140,676,2714,3171,2179,3706,1100,3309,3159,4914,1042,2388,2240,1800,2461,3543,2781,3309,639,1483
3968,593,2760,3208,2026,3420,1056,3296,3169,4643,1026,2380,2146,1809,2384,3447,2602,3147,591,1401
3996,599,2705,3234,2089,3586,1140,3349,3267,4922,1051,2333,2145,1845,2484,3429,2630,3311,627,1368
3861,574,2786,3214,2194,3480,1027,3383,3075,4915,986,2351,2121,1686,2428,3523,2659,3177,574,1427
3858,624,2799,3197,2124,3632,1083,3214,3221,4937,1036,2380,2122,1726,2486,3522,2608,3272,658,1391
4056,625,2719,3161,2190,3606,1071,3440,3089,4926,1051,2297,2048,1750,2490,3470,2618,3320,624,1460
3851,657,2801,3360,2325,3605,1030,3358,3200,4827,1003,2433,2163,1748,2464,3667,2770,3338,616,1390
3996,554,2844,3010,2179,3625,1037,3410,3318,4786,1045,2409,2144,1766,2354,3565,2663,3263,612,1530
4093,682,2770,3321,2331,3794,1039,3343,3195,4959,1009,2336,2030,1746,2469,3554,2672,3282,587,1403
4080,586,2833,3348,2128,3660,1086,3289,3116,4786,1025,2322,2185,1734,2364,3484,2579,3322,627,1368
3846,631,2798,3312,2156,3554,1082,3300,3141,4798,979,2526,2109,1843,2236,3598,2737,3158,630,1406
