Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4815,539,2575,2700,2054,3784,1026,2780,2787,4633,984,2187,2144,1945,2723,3483,3261,3681,564,1491
4602,583,2468,2730,2056,3727,1004,2876,2611,4848,1053,2100,2219,1911,2677,3656,3169,3869,528,1364
4489,545,2585,2815,1993,3653,1051,2901,2763,4694,993,2177,2278,1776,2668,3523,3330,3714,562,1488
4665,547,2645,2760,1984,3727,988,2877,2843,4647,963,2142,2199,1820,2714,3542,3283,3801,565,1506
4533,599,2535,2760,2075,3688,1049,2757,2736,4555,996,2201,2152,1920,2569,3728,3138,3680,578,1440
4602,513,2464,2765,2005,3769,1055,2796,2814,4449,1002,2207,2179,1886,2649,3540,3322,3659,557,1401
4575,561,2581,2788,2057,3625,1080,2811,2683,4724,980,2161,2250,1886,2560,3612,3197,3777,541,1482
4548,546,2607,2884,2020,3663,1053,2902,2764,4653,1024,2169,2174,1872,2565,3514,3119,3719,552,1495
4502,595,2461,2776,2045,3766,1087,2813,2812,4720,977,2140,2173,1969,2650,3503,3120,3684,571,1487
4604,557,2538,2839,2107,3597,1012,2864,2767,4638,1006,2193,2182,1953,2572,3607,3254,3888,528,1475
4651,511,2543,2775,2104,3748,1006,3036,2708,4533,1053,2203,2242,1856,2724,3630,3260,3814,507,1503
4600,560,2572,2839,2042,3675,1032,2899,2803,4783,971,2148,2153,1848,2632,3608,3223,3795,532,1456
4652,560,2592,2797,1992,3615,997,2787,2678,4677,1018,2072,2193,2008,2666,3530,3184,3662,566,1437
4574,545,2580,2789,2076,3746,996,2777,2758,4618,966,2249,2204,1873,2672,3661,3313,3880,553,1453
4602,570,2448,2790,2071,3662,1072,2803,2738,4744,1008,2138,2239,1896,2650,3664,3154,3789,594,1448
4669,561,2548,2616,1976,3814,1024,2817,2701,4612,977,2132,2212,1922,2660,3632,3186,3710,556,1437
4533,535,2642,2768,1992,3762,975,2764,2799,4523,1046,2232,2135,1845,2597,3486,3295,3830,528,1442
4615,533,2516,2819,2070,3656,1083,2806,2759,4787,994,2171,2277,1892,2522,3642,3198,3769,540,1527
4490,555,2533,2755,2040,3730,996,2872,2737,4603,930,2107,2224,1880,2674,3510,3244,3854,559,1436
4632,544,2555,2859,2004,3595,1059,2828,2708,4883,1005,2100,2226,1943,2719,3609,3163,3761,528,1410
4602,580,2521,2793,2076,3547,1124,2829,2729,4702,1033,2155,2268,1865,2704,3511,3133,3686,550,1370
4653,536,2553,2782,2057,3681,1040,2797,2707,4760,1043,2183,2279,1918,2666,3641,3096,3763,548,1422
4556,577,2598,2769,1987,3733,1003,2819,2742,4717,1000,2073,2196,1869,2696,3558,3203,3833,582,1444
4637,544,2537,2835,1957,3787,1012,2788,2758,4720,994,2065,2095,1831,2666,3553,3284,3679,565,1466
4606,592,2566,2878,1968,3614,1044,2720,2666,4689,1050,2126,2232,1988,2639,3520,3147,3874,545,1452
4659,535,2496,2763,1999,3721,1001,2858,2771,4718,950,2150,2221,1876,2725,3535,3187,3694,483,1367
4408,587,2573,2890,1959,3778,1089,2884,2858,4704,936,2169,2174,1821,2671,3493,3254,3729,543,1465
4527,532,2576,2856,2058,3690,1067,2888,2653,4782,987,2063,2279,1873,2688,3547,3088,3855,594,1467
4840,547,2464,2700,1956,3669,1041,2857,2641,4761,970,2115,2213,1840,2696,3602,3219,3867,538,1426
4551,531,2559,2824,2042,3688,1064,2793,2748,4674,1037,2099,2291,1891,2663,3562,3205,3794,518,1464
4592,570,2556,2742,2046,3646,1027,2889,2568,4693,973,2119,2169,1968,2685,3611,3244,3797,575,1423
4561,542,2503,2770,2091,3718,1001,2836,2833,4835,996,2046,2203,1869,2672,3543,3155,3721,608,1433
4632,557,2588,2797,1988,3715,1096,2813,2764,4952,1019,2118,2073,1851,2662,3419,3149,3779,537,1425
4613,588,2610,2754,2034,3589,1060,2726,2742,4721,1070,2033,2272,1818,2632,3627,3157,3726,560,1444
4758,580,2534,2705,2004,3665,1077,2893,2706,4699,1058,2133,2184,1914,2690,3483,3168,3766,551,1438
4713,509,2570,2806,2028,3765,997,2877,2620,4680,1046,2127,2250,1895,2520,3613,3199,3916,512,1447
4607,532,2561,2654,2050,3724,1075,2828,2755,4816,1013,2109,2163,1944,2456,3548,3224,3841,534,1445
4555,583,2552,2838,1955,3669,1071,2834,2802,4792,934,2097,2217,1834,2607,3573,3237,3785,510,1478
4568,545,2600,2885,2037,3645,1013,2842,2856,4771,1023,2117,2144,1985,2765,3530,3166,3715,511,1426
4686,587,2584,2813,2019,3656,1011,2849,2703,4682,1038,2153,2200,1822,2700,3608,3193,3771,553,1429
4499,550,2551,2780,2075,3671,1061,2847,2815,4808,958,2105,2202,1929,2713,3629,3117,3722,528,1440
4595,573,2553,2834,2084,3794,1088,2898,2754,4649,970,2233,2218,1895,2667,3483,3102,3744,557,1478
4615,552,2534,2626,1995,3819,1047,2939,2701,4646,969,2107,2266,1670,2589,3572,3297,3958,570,1538
4476,553,2569,2770,2056,3625,1090,2838,2620,4739,975,2140,2180,1892,2657,3566,3156,3708,536,1434
4538,548,2506,2725,2082,3777,1034,2844,2764,4663,970,2181,2177,1871,2600,3653,3196,3794,577,1401
4624,560,2535,2772,2001,3760,1066,2852,2795,4816,1004,2099,2226,1905,2536,3539,3271,3766,588,1464
4687,502,2593,2777,1978,3778,1054,2808,2605,4814,1014,2169,2174,1953,2615,3504,3160,3801,606,1431
4587,556,2628,2835,2072,3738,1056,2840,2760,4702,1002,2109,2209,1869,2650,3570,3155,3869,528,1432
4562,568,2594,2830,1970,3781,1049,2874,2698,4774,1017,2164,2193,1863,2643,3478,3322,3763,514,1461
4584,550,2509,2664,1987,3805,1109,2875,2680,4611,1002,2131,2208,1904,2641,3632,3246,3843,545,1383
4540,544,2622,2775,2002,3772,1056,2742,2689,4733,1011,2122,2295,1938,2606,3625,3144,3967,540,1406
4587,546,2514,2815,1974,3678,1030,2884,2722,4708,1035,2157,2159,1909,2659,3673,3222,3832,521,1488
4751,570,2571,2782,2013,3647,1042,2876,2898,4514,1028,2157,2299,1914,2600,3431,3157,3795,542,1457
4463,509,2563,2801,2101,3788,1084,2828,2719,4618,1054,2244,2209,1951,2565,3534,3285,3695,525,1427
4698,547,2611,2859,2059,3594,979,2843,2731,4837,991,2123,2152,1878,2502,3452,3156,3869,561,1401
