Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4652,647,2864,3225,2077,3855,1071,2883,2904,4736,1040,2037,2289,1770,2718,3449,2822,3516,679,1304
4534,600,2960,3302,2045,3827,1126,2998,2887,4711,1030,2069,2212,1654,2673,3336,2704,3356,680,1325
4463,738,2904,3201,2020,3762,1150,2835,2872,4802,999,1996,2298,1818,2738,3476,2730,3380,630,1344
4400,660,2901,3290,1975,3662,1155,2838,2744,4739,1068,1949,2396,1847,2696,3307,2642,3258,603,1238
4423,624,2648,3273,2176,3798,1076,2960,2738,4757,1041,2021,2289,1756,2720,3445,2568,3402,679,1216
4425,693,2939,3281,2086,3796,1065,2847,2831,4869,954,2001,2167,1820,2799,3418,2677,3341,644,1232
4481,655,2686,3266,2083,3941,1098,2916,2865,4724,1003,1974,2328,1843,2671,3479,2596,3375,686,1297
4444,620,2907,3172,2041,3767,1150,3006,2776,4765,1034,2166,2332,1824,2683,3469,2720,3366,654,1344
4455,624,2779,3224,2139,3772,1108,3062,3006,5042,984,2080,2157,1764,2632,3308,2709,3363,625,1262
4562,703,2845,3256,2130,3742,1062,2795,2752,4842,980,2037,2299,1801,2682,3456,2738,3340,664,1301
4560,659,2813,3237,2060,3953,1152,2884,2703,4745,1011,1992,2374,1695,2799,3378,2657,3418,657,1337
4606,686,3054,3241,1982,3825,1058,2851,2873,4899,976,1939,2382,1875,2671,3381,2640,3385,626,1208
4419,652,2984,3415,2071,3888,1111,3002,2760,4926,1025,2118,2330,1832,2748,3463,2710,3513,654,1227
4508,651,2916,3295,2006,3988,1105,2916,2777,5038,1023,2037,2275,1828,2797,3480,2784,3565,657,1352
4386,659,2876,3264,2046,3825,1106,3031,2782,4634,1085,2118,2258,1810,2687,3519,2726,3301,659,1297
4348,642,2808,3343,1995,3784,1087,2938,2867,4578,1013,2011,2247,1734,2708,3340,2514,3337,629,1287
4435,630,2863,3342,2111,3764,1101,2879,2846,4935,1061,1993,2269,1760,2723,3363,2556,3355,679,1332
4548,624,2835,3288,2069,3861,1057,2870,2906,4922,1038,2148,2370,1796,2769,3408,2684,3403,677,1291
4513,631,2938,3147,2013,3586,1066,2881,2822,4794,993,2052,2228,1848,2698,3405,2652,3380,607,1264
4331,585,2837,3104,2067,3863,1091,3066,2774,4670,1081,2116,2266,1720,2687,3310,2830,3370,632,1351
4420,629,2995,3175,2018,3844,1032,2901,2716,4811,1039,2068,2332,1808,2611,3392,2700,3536,663,1268
4527,657,2866,3273,1953,3830,1122,2849,2847,4908,1031,2054,2408,1793,2751,3382,2648,3350,642,1247
4271,623,2725,3042,2041,3846,1073,2888,2806,4819,1011,2067,2179,1772,2649,3421,2583,3529,633,1304
4421,651,2809,3303,2108,3830,1124,2815,2791,4765,1045,2065,2356,1798,2806,3329,2678,3379,673,1270
4290,670,2828,3214,2068,3736,1098,2894,2769,4755,1079,2029,2313,1707,2714,3470,2662,3353,695,1315
4334,631,2823,3306,2095,3899,1065,2784,2807,4660,986,2110,2307,1746,2724,3437,2650,3509,637,1363
4409,666,2821,3276,2049,3904,1138,2931,2939,4837,1061,2059,2341,1817,2683,3381,2596,3404,710,1346
4478,646,3067,3346,1954,3993,1103,2852,2940,4877,1090,2059,2237,1764,2892,3440,2766,3421,661,1227
4340,647,2804,3185,2067,3904,1107,3059,2767,4761,1022,2055,2325,1773,2720,3415,2831,3361,694,1349
4592,695,2835,3263,2050,3687,1057,3032,2946,5012,1038,2059,2354,1775,2759,3513,2648,3384,672,1295
4360,652,2948,3155,2245,3956,1101,2908,2983,4785,987,2095,2228,1792,2791,3486,2661,3418,600,1398
4447,649,2864,3288,2083,3751,1095,2988,2912,4834,1015,2062,2386,1863,2712,3412,2659,3396,602,1220
4391,638,2851,3256,2043,3990,1096,3009,3013,4773,1056,2126,2288,1786,2757,3412,2612,3304,653,1393
4259,644,2839,3205,1942,3712,1131,2902,2807,4788,1012,1954,2280,1847,2729,3337,2597,3422,616,1280
4347,606,2804,3147,2115,3792,1121,2987,2933,4799,1027,2035,2277,1652,2603,3283,2650,3308,628,1345
4412,633,2864,3230,2002,3688,1104,2850,2804,4976,1002,1950,2429,1839,2779,3355,2611,3370,673,1332
4604,640,2780,3282,2117,3905,1133,2871,2861,4963,1061,2049,2308,1792,2809,3338,2700,3401,688,1375
4480,610,2778,3237,2046,3650,1119,2832,2762,4640,1039,2077,2187,1722,2604,3370,2648,3320,657,1306
4369,640,2850,3281,2150,3633,1114,2989,2791,4827,989,2071,2198,1767,2623,3372,2634,3454,691,1286
4443,665,2769,3166,2160,3876,1101,2906,2912,5022,1011,2149,2290,1791,2716,3333,2701,3400,677,1385
4515,659,2782,3274,2010,3654,1067,2724,2945,4695,957,2005,2221,1783,2692,3281,2561,3247,636,1349
4310,616,2828,3097,2141,3817,1144,2850,2801,4718,991,2089,2265,1821,2679,3404,2720,3363,692,1345
4506,648,2874,3294,2190,3641,1157,2854,2798,4717,1049,2152,2440,1829,2816,3384,2655,3396,645,1327
4665,690,2633,3319,1999,3671,1119,2858,2683,4844,992,1962,2354,1793,2661,3339,2599,3406,625,1320
4393,577,2781,3229,2094,3845,1000,3027,2966,4730,1016,2160,2243,1785,2607,3468,2550,3471,652,1313
4274,596,2828,3299,2052,3682,1104,3038,3021,4738,979,2086,2174,1905,2610,3412,2627,3332,667,1282
