Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4570,583,2540,2756,2123,3753,1024,2678,2530,4729,957,2006,2320,1886,2766,3651,3270,3771,535,1291
4469,667,2592,2771,2056,3797,1105,2778,2725,4688,994,2154,2383,1878,2631,3594,3207,3766,560,1383
4677,616,2490,2748,2167,3820,1065,2729,2572,4763,952,2134,2277,1929,2653,3634,3198,3739,615,1386
4450,595,2656,2711,2011,3593,1092,2591,2730,4696,965,2136,2295,1869,2697,3648,3182,3900,581,1299
4544,578,2668,2797,1961,3775,1020,2676,2685,4635,1001,2141,2263,1862,2731,3662,3192,3786,578,1418
4440,606,2591,2898,2003,3679,1011,2661,2608,4640,928,2182,2350,1814,2751,3574,3249,3834,590,1425
4462,548,2597,2716,2029,3719,1073,2771,2667,4703,997,2174,2260,1844,2803,3492,3237,3785,555,1355
4386,588,2616,2832,2120,3860,1054,2713,2650,4544,969,2146,2332,1864,2723,3657,3291,3779,564,1394
4612,597,2664,2816,2070,3793,1057,2669,2669,4610,939,2085,2287,1995,2697,3846,3306,3848,606,1381
4504,606,2621,2817,2053,3649,1019,2722,2582,4681,1033,2102,2458,1879,2661,3630,3265,3805,610,1380
4493,569,2614,2662,2011,3776,1043,2752,2672,4538,944,2076,2367,1911,2814,3825,3236,3821,590,1373
4464,517,2561,2886,2029,3665,1058,2742,2628,4518,966,2187,2365,1938,2648,3621,3279,3756,606,1407
4559,517,2628,2718,2011,3827,993,2676,2626,4775,982,2094,2336,1841,2721,3619,3304,3764,577,1463
4402,528,2662,2799,2139,3872,1029,2763,2677,4541,1009,2068,2340,1844,2684,3535,3227,3794,580,1414
4566,531,2626,2830,2072,3734,1025,2653,2603,4649,1015,2105,2263,1954,2720,3675,3250,3849,620,1370
4457,544,2635,2739,2012,3666,1042,2582,2595,4640,934,2114,2277,1779,2708,3754,3276,3941,562,1431
4386,594,2605,2739,2007,3693,1061,2678,2638,4706,991,2165,2291,1915,2834,3671,3289,3827,601,1360
4414,564,2576,2767,2095,3749,1052,2688,2525,4641,1041,2162,2231,1964,2709,3620,3263,3791,596,1399
4517,560,2622,2679,2105,3841,1091,2661,2547,4671,953,2179,2354,1832,2644,3711,3305,3872,594,1396
4513,558,2598,2601,2150,3769,1004,2734,2547,4691,986,2134,2256,1889,2693,3705,3323,3754,556,1398
4514,555,2607,2762,2080,3778,1108,2692,2705,4708,1057,2072,2333,1951,2729,3525,3200,3817,577,1364
