Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4860,592,2610,2661,2015,3916,1054,2339,2290,4797,936,1818,2606,1802,3132,3515,3152,3859,586,1251
4937,645,2489,2810,1959,3969,1127,2438,2299,4713,937,1731,2636,1799,3175,3491,3141,3839,593,1235
5019,618,2493,2774,2007,3950,1089,2435,2248,4894,1044,1728,2660,1824,3147,3473,3191,3981,603,1288
4992,619,2536,2663,2024,3974,1083,2511,2234,4808,973,1792,2561,1913,3205,3555,3182,3851,596,1261
5057,590,2460,2720,1935,3994,1102,2513,2214,4733,938,1838,2599,1863,3051,3615,3197,3960,602,1193
4971,618,2514,2783,1982,4001,1052,2422,2290,4712,982,1790,2492,1839,3179,3545,3134,3936,614,1359
4849,628,2490,2793,2025,3892,1076,2444,2384,4686,960,1738,2623,1875,3048,3517,3176,3808,609,1220
4920,647,2508,2704,2004,4100,965,2577,2379,4637,1032,1820,2546,1821,3074,3408,3191,3909,606,1285
4839,695,2566,2667,1945,3952,1109,2459,2282,4733,962,1803,2632,1828,3201,3466,3149,3854,604,1297
5015,649,2496,2591,2045,3949,1038,2488,2292,4786,1000,1762,2601,1838,3085,3574,3105,3948,599,1323
4906,627,2527,2644,1973,3989,1096,2480,2269,4817,951,1884,2566,1754,3082,3612,3109,3931,596,1292
5096,635,2433,2646,1913,3851,1083,2382,2269,4709,945,1878,2540,1810,3072,3607,3138,3879,573,1210
4787,624,2586,2753,1975,3996,1056,2450,2331,4749,955,1842,2553,1855,3165,3547,3171,3846,602,1284
4890,602,2546,2685,1898,3983,1027,2539,2327,4683,1013,1861,2460,1807,3042,3572,3097,3848,596,1225
4982,615,2464,2713,1869,3987,1081,2527,2311,4791,937,1915,2501,1813,3041,3560,3162,3796,580,1310
5046,605,2577,2729,1912,3919,1131,2455,2315,4664,980,1794,2503,1837,3070,3531,3142,3943,607,1313
4982,577,2554,2675,1874,4045,1093,2430,2246,4689,990,1818,2460,1840,3075,3486,3100,3875,605,1245
4944,688,2529,2686,1871,4024,1105,2464,2267,4664,976,1806,2553,1804,3118,3703,3195,3778,592,1298
