Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
3961,606,2754,3266,2234,3518,1054,3372,3208,4781,990,2484,1991,1678,2276,3567,2647,3205,577,1461
3708,645,2885,3303,2231,3712,1120,3478,3187,4805,1080,2542,2021,1720,2356,3550,2713,3231,621,1512
3714,614,2928,3239,2226,3486,993,3582,3349,4996,1033,2544,2164,1815,2361,3503,2756,3120,634,1519
3650,585,2865,3267,2165,3468,1003,3496,3270,4716,1038,2622,2034,1724,2221,3468,2666,3198,582,1494
3771,581,2940,3236,2215,3478,1037,3436,3422,4790,1007,2558,2120,1676,2340,3480,2622,3139,627,1475
3674,621,2915,3378,2308,3634,1044,3711,3443,4798,1028,2597,1961,1710,2361,3526,2680,3282,555,1547
3681,583,2918,3274,2342,3497,1033,3626,3404,4811,1031,2615,2032,1681,2282,3527,2703,3215,565,1467
3661,598,2903,3223,2254,3575,1001,3542,3301,4750,1018,2572,2063,1803,2220,3633,2647,3276,582,1489
3904,579,2768,3377,2310,3586,1073,3501,3307,4998,1004,2596,2086,1748,2405,3479,2702,3306,627,1507
3612,577,2829,3301,2257,3505,1070,3544,3291,4726,982,2621,2026,1733,2288,3558,2642,3190,590,1367
3660,545,2806,3110,2286,3585,1004,3657,3383,4783,1096,2569,2043,1720,2188,3558,2717,3156,588,1479
3702,586,2885,3179,2254,3472,1029,3514,3318,4715,1042,2481,1906,1802,2334,3595,2632,3142,589,1565
3665,560,2816,3219,2205,3478,1098,3605,3529,4770,956,2599,2032,1758,2363,3591,2639,3139,603,1555
3610,585,2820,3239,2315,3667,1014,3715,3300,4884,1006,2480,2048,1741,2224,3655,2676,3262,579,1468
3789,616,2965,3224,2290,3519,1058,3631,3424,4779,1041,2653,2052,1728,2252,3661,2590,3144,603,1445
3560,630,2857,3147,2326,3620,1060,3527,3332,4608,1018,2571,2080,1728,2333,3579,2664,3134,562,1640
3800,592,2807,3248,2268,3551,1055,3661,3390,4747,980,2558,2045,1735,2274,3447,2640,3231,628,1492
