Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
3202,487,2940,3100,2418,3256,913,4057,3624,4704,1015,3046,1762,1698,1952,3564,2697,3100,571,1753
3188,490,2834,3156,2419,3222,912,3961,3694,4751,961,2877,1800,1734,1967,3641,2552,2963,536,1731
3192,529,2931,3146,2422,3267,932,3875,3561,4798,1027,2823,1830,1616,1956,3602,2685,3156,541,1862
3178,557,2778,3153,2436,3249,919,4028,3782,4669,993,2943,1878,1645,1938,3555,2593,3097,557,1614
3155,532,2932,3242,2477,3247,917,4020,3689,4745,992,3002,1800,1646,1944,3599,2608,3082,598,1761
3286,532,2954,3171,2344,3192,971,3952,3739,4610,1029,2857,1851,1695,2012,3606,2672,3136,545,1714
3068,496,2852,3333,2403,3196,958,4089,3901,4721,1071,3014,1831,1682,1886,3581,2621,3019,525,1784
3143,505,2980,3146,2369,3205,962,4140,3804,4718,1013,2936,1784,1617,1933,3609,2704,2978,549,1776
3202,504,2825,3150,2404,3170,883,3974,3777,4901,1034,3000,1786,1683,2010,3574,2686,3074,570,1811
3221,520,2815,3340,2297,3296,956,4014,3816,4750,986,2982,1828,1664,1973,3605,2681,3055,520,1790
3170,479,2857,3093,2478,3182,956,4131,3760,4799,1001,2996,1870,1590,1939,3635,2658,3075,553,1727
3221,528,2885,3245,2362,3288,984,4030,3679,4623,1023,2896,1790,1704,1874,3559,2665,3104,555,1762
3182,550,2883,3246,2392,3268,961,4102,3903,4683,980,2934,1875,1643,1953,3567,2645,3117,472,1726
3340,554,2959,3185,2407,3304,955,4104,3702,4714,1056,3007,1741,1603,1939,3553,2642,3019,578,1823
3165,546,2961,3207,2347,3253,955,4182,3851,4705,1006,3115,1727,1602,1924,3613,2697,2976,523,1712
3317,534,2878,3309,2384,3254,951,3994,3771,4630,996,2957,1765,1730,2052,3478,2805,2992,525,1682
3053,569,3015,3148,2392,3275,981,4169,3775,4770,1022,3014,1798,1600,1967,3598,2629,3095,515,1803
3322,534,2823,3124,2340,3154,960,4093,3706,4704,1024,2905,1794,1632,1968,3578,2565,3080,574,1865
3210,514,2902,3106,2361,3065,935,4026,3706,4766,1003,2885,1870,1652,2080,3613,2494,3006,505,1775
3222,555,2873,3158,2340,3296,955,4139,3883,4738,1047,2913,1785,1716,1965,3534,2636,3071,548,1700
