Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4337,484,2610,3071,2006,3672,1046,3178,2829,4965,1005,2185,2246,1971,2660,3362,2660,3431,635,1423
4396,506,2567,2902,1984,3794,934,3082,2465,4829,993,2187,2133,2010,2471,3344,2938,3317,620,1453
4433,559,2704,3021,2014,3635,1048,3076,2782,5223,977,2206,2227,2020,2543,3166,2797,3317,652,1450
4336,603,2696,3055,2043,3604,1052,3142,2737,5028,985,2059,2195,2003,2763,3279,2720,3435,690,1533
4395,546,2665,2993,2030,3809,1005,3119,2684,4845,999,2203,2144,1927,2514,3304,2820,3395,668,1457
4346,562,2706,2976,1985,3518,1012,3175,2723,4992,993,2151,2233,1971,2650,3290,2776,3562,643,1645
4506,553,2696,2905,2053,3755,1008,3112,2686,5109,1043,2165,2338,2020,2652,3394,2805,3482,632,1508
4317,498,2493,3035,2122,3479,924,3158,2807,4930,928,2177,2071,1999,2591,3259,2774,3226,668,1486
4315,536,2582,2951,2037,3627,1007,3194,2753,5061,1002,2119,2080,1964,2581,3349,2751,3422,642,1414
4317,525,2670,3005,2033,3644,993,3173,2950,4996,996,2148,2253,1995,2631,3312,2780,3342,667,1600
4280,541,2573,3099,1995,3483,996,3120,2839,4939,1036,2255,2190,2131,2623,3222,2728,3271,631,1490
4594,573,2773,3075,2118,3735,1031,3267,2701,5279,1059,2121,2216,2098,2892,3419,2828,3671,650,1511
4559,557,2814,3211,2074,3693,1050,3208,2961,5332,1030,2228,2280,2055,2705,3307,2947,3434,698,1556
4523,516,2682,2899,2093,3705,1031,3390,2641,5062,960,2202,2274,1916,2624,3341,2860,3545,611,1507
4525,472,2728,3203,1932,3657,1003,3091,2772,4920,987,2124,2108,1906,2580,3155,2804,3361,584,1433
4400,583,2787,3116,2027,3664,1086,3253,2811,5000,1054,2218,2307,1991,2680,3266,2779,3449,655,1504
4645,534,2716,3034,2034,3729,1000,3012,2699,5122,973,2148,2294,1998,2836,3344,3071,3605,662,1422
4355,589,2567,2813,2134,3649,1058,2994,2456,4961,1006,2099,2140,1934,2665,3330,2709,3401,653,1452
4234,462,2661,2964,1991,3551,975,3010,2755,4783,934,2123,2227,1904,2699,3224,2828,3371,598,1481
4408,519,2728,3052,2133,3731,1112,3124,2906,5009,1017,2165,2213,2081,2748,3395,2781,3485,613,1458
4648,522,2570,2953,2127,3826,1041,3053,2634,4987,1001,2012,2174,1967,2696,3292,2812,3550,677,1440
4391,549,2690,3096,2128,3596,1004,3331,2916,5084,1043,2195,2226,2024,2590,3425,2862,3341,643,1580
4343,572,2817,2972,2103,3532,1021,3180,2772,5161,969,2148,2184,1894,2684,3175,2816,3321,543,1519
4427,592,2693,3011,2111,3628,1113,3027,2723,5064,1061,2181,2281,1915,2780,3374,2762,3633,696,1601
4309,544,2658,3034,2094,3486,1074,3137,2635,5099,963,2146,2163,1978,2603,3293,2690,3251,603,1481
4342,564,2702,2903,2105,3740,963,3095,2629,4991,995,2119,2301,1867,2522,3166,2744,3445,628,1366
4563,542,2774,2982,2131,3814,1007,3142,2789,4949,1002,2213,2399,1861,2612,3382,2936,3560,695,1518
4427,547,2644,2969,2013,3588,1006,3036,2705,4921,982,2159,2230,2041,2623,3335,2863,3353,641,1525
4716,475,2718,3041,1977,3866,1065,2990,2716,4936,980,2069,2262,1985,2751,3307,2844,3540,626,1480
4404,551,2639,2955,2015,3675,939,3094,2652,4926,958,2116,2170,2003,2585,3172,2850,3444,649,1540
4523,575,2783,3078,2196,3804,1122,3229,2828,5093,1037,2173,2306,1964,2739,3432,2828,3488,667,1588
4190,591,2712,2920,2047,3456,1010,3233,2718,4974,979,2133,2144,1995,2517,3248,2695,3437,638,1612
4332,550,2676,2958,1896,3806,1061,3137,2627,5043,961,2174,2276,2020,2600,3409,2837,3391,654,1396
4332,559,2594,3055,1981,3497,1034,3018,2622,4941,978,1999,2146,1987,2685,3295,2706,3443,677,1465
4517,565,2820,3219,2128,3730,1137,3274,2990,5178,1040,2318,2264,2045,2681,3399,2889,3473,675,1460
4447,537,2793,3252,2050,3807,1046,3216,2898,5037,1080,2329,2265,2047,2619,3302,3010,3502,655,1590
4224,552,2668,2905,2084,3383,1014,3091,2725,4869,960,2208,2176,1903,2648,3251,2824,3465,617,1494
4508,550,2727,2969,2129,3908,1034,3181,2728,5149,990,2223,2316,2053,2683,3539,2949,3649,703,1554
4354,535,2612,2929,2016,3558,1065,2975,2652,4983,1036,2140,2165,1988,2643,3221,2796,3531,597,1440
4145,528,2539,2934,2019,3534,1040,3143,2718,5069,1005,2159,2154,2019,2533,3219,2764,3312,665,1451
4418,508,2623,2860,2021,3713,935,3182,2628,4980,1028,1975,2234,1981,2568,3267,2870,3438,641,1475
4376,479,2591,2950,2064,3630,1030,3140,2821,4961,1030,2212,2207,2001,2526,3276,2856,3355,620,1516
4426,544,2658,3040,2058,3527,966,3113,2860,4948,1018,2221,2197,2026,2569,3403,2692,3253,633,1436
4426,576,2673,2970,2049,3669,972,2979,2616,5101,1058,2050,2187,2003,2761,3265,2777,3343,685,1423
4392,531,2575,2853,2083,3702,1039,3113,2772,4907,928,2246,2136,1972,2589,3432,2894,3405,646,1499
4325,531,2578,2931,1989,3529,1037,3068,2863,5090,998,2139,2098,1966,2473,3210,2776,3403,630,1478
4416,530,2571,2875,2071,3702,1049,3009,2743,5118,1024,2274,2226,2015,2586,3387,2862,3477,707,1498
4543,544,2676,3080,2012,3722,1041,3104,2821,5315,1026,2164,2200,2050,2750,3322,2802,3445,646,1425
