Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4699,572,3862,3743,1648,3924,1095,2530,1272,4563,751,1461,2344,1546,3184,3388,3315,4284,562,1440
4863,558,3956,3797,1634,3799,1109,2510,1260,4356,728,1462,2398,1484,3226,3393,3285,4139,537,1318
4753,587,3706,3569,1780,3887,1111,2559,1240,4570,726,1517,2329,1500,3284,3332,3258,4201,596,1372
4644,558,3950,3717,1743,3847,1162,2527,1246,4564,799,1595,2302,1587,3273,3357,3254,4338,563,1331
4626,551,3955,3806,1653,3848,1063,2629,1267,4435,728,1565,2455,1597,3269,3377,3300,4234,528,1367
4769,563,3922,3842,1668,3715,1136,2546,1277,4558,729,1544,2299,1525,3273,3298,3302,4247,591,1344
4690,553,3854,3778,1693,3836,1116,2525,1309,4501,675,1556,2308,1611,3213,3360,3339,4200,564,1342
4889,557,3875,3662,1726,3979,1089,2513,1256,4477,759,1465,2290,1533,3222,3161,3374,4342,571,1385
4706,603,3884,3782,1749,3857,1086,2542,1262,4524,751,1480,2363,1503,3185,3351,3269,4372,518,1386
4815,552,3881,3727,1655,3843,1110,2558,1249,4369,786,1468,2348,1486,3130,3348,3197,4299,546,1375
4828,587,3897,3502,1693,3903,1118,2599,1225,4501,764,1456,2369,1509,3251,3368,3446,4262,602,1417
4805,595,3970,3669,1605,3757,1053,2508,1262,4495,703,1509,2426,1555,3187,3276,3445,4206,600,1370
4674,578,3868,3791,1672,3831,1157,2497,1259,4332,734,1523,2459,1478,3219,3331,3361,4269,604,1368
4577,539,3926,3691,1642,3790,1144,2576,1236,4504,758,1523,2350,1559,3204,3355,3409,4168,545,1294
4675,578,3746,3772,1641,3849,1118,2510,1233,4551,774,1538,2342,1583,3213,3365,3263,4375,570,1370
4697,569,3713,3725,1688,3815,1154,2511,1233,4579,741,1589,2354,1486,3150,3457,3182,4157,567,1384
4792,549,3732,3731,1691,3822,1097,2527,1198,4488,793,1518,2429,1550,3225,3361,3350,4291,548,1403
4585,531,3847,3825,1637,3948,1146,2538,1324,4507,725,1439,2322,1525,3231,3473,3262,4254,556,1341
4612,632,3769,3675,1680,3901,1080,2449,1242,4563,761,1554,2331,1560,3267,3366,3449,4268,584,1420
4534,588,3840,3703,1691,3750,1099,2481,1272,4556,690,1527,2412,1503,3340,3401,3386,4232,592,1477
4706,582,3881,3696,1612,3859,1139,2513,1317,4566,757,1447,2331,1482,3248,3296,3385,4056,581,1414
4599,579,3846,3829,1700,3757,1156,2458,1301,4551,731,1511,2365,1547,3172,3371,3348,4257,562,1340
4644,531,3889,3661,1658,3875,1103,2551,1279,4467,716,1527,2420,1550,3251,3392,3229,4194,550,1394
4666,606,3864,3781,1649,3737,1101,2435,1228,4568,728,1500,2468,1606,3137,3328,3363,4227,558,1375
4627,562,3864,3879,1649,3666,1202,2515,1278,4468,765,1601,2396,1594,3268,3478,3393,4121,554,1401
4665,612,3840,3655,1701,3891,1064,2549,1273,4450,711,1546,2314,1494,3263,3414,3305,4345,579,1437
4725,589,3820,3726,1679,3900,1168,2541,1266,4577,794,1554,2379,1555,3112,3337,3303,4169,548,1412
4681,596,3855,3805,1761,3686,1122,2541,1281,4474,719,1523,2373,1487,3137,3311,3362,4207,569,1396
4723,577,3827,3758,1636,3787,1092,2487,1259,4397,737,1513,2383,1507,3270,3380,3199,4194,545,1334
4687,561,3913,3782,1746,3919,1136,2543,1253,4539,756,1494,2379,1465,3337,3408,3433,4178,551,1440
4640,520,3900,3701,1734,3858,1172,2571,1293,4562,747,1565,2449,1613,3229,3483,3280,4197,605,1466
4622,625,3819,3789,1711,3827,1080,2540,1295,4546,757,1527,2401,1546,3170,3439,3315,4221,625,1360
4543,615,3744,3757,1693,3793,1086,2592,1308,4512,748,1504,2328,1517,3189,3383,3257,4259,559,1398
4779,602,3843,3887,1683,3770,1148,2470,1293,4534,746,1517,2309,1507,3200,3341,3251,4146,593,1453
4783,583,3800,3773,1665,3877,1114,2615,1283,4542,759,1537,2414,1467,3254,3240,3309,4174,550,1379
4698,520,3794,3811,1699,3785,1128,2623,1294,4503,766,1419,2423,1515,3158,3347,3319,4332,601,1364
4739,615,3821,3849,1627,3767,1092,2459,1281,4455,704,1534,2376,1547,3183,3435,3260,4145,570,1346
4681,619,3926,3755,1679,3850,1161,2552,1277,4391,777,1506,2346,1593,3172,3381,3384,4318,552,1414
4702,532,3840,3831,1625,3697,1162,2494,1249,4616,721,1494,2401,1570,3267,3357,3283,4180,570,1397
4712,585,4063,3743,1692,3925,1125,2578,1237,4372,805,1460,2323,1530,3268,3374,3240,4222,575,1405
4622,558,3814,3707,1660,3810,1186,2605,1281,4516,757,1546,2485,1521,3263,3407,3247,4174,537,1427
4775,528,3794,3733,1696,3830,1108,2461,1248,4562,759,1419,2279,1528,3244,3376,3254,4159,506,1326
4765,559,3685,3729,1711,3868,1112,2514,1225,4627,780,1533,2356,1551,3177,3398,3338,4117,559,1350
4697,597,3845,3682,1708,3876,1111,2484,1204,4555,757,1488,2399,1449,3183,3162,3346,4266,570,1394
4646,587,3800,3688,1738,3795,1091,2475,1249,4605,756,1500,2314,1619,3173,3311,3260,4138,582,1434
4677,578,3801,3701,1643,3821,1132,2515,1285,4481,774,1596,2455,1553,3246,3433,3275,4246,550,1346
4627,538,3870,3744,1606,3865,1175,2499,1279,4512,816,1582,2371,1610,3224,3339,3207,4160,578,1441
4653,563,3919,3747,1689,3704,1095,2441,1289,4444,736,1432,2404,1546,3159,3338,3314,4221,525,1324
4674,580,3911,3623,1733,3772,1112,2506,1301,4553,780,1427,2403,1576,3158,3394,3415,4100,609,1397
4659,575,3857,3751,1729,3800,1101,2552,1220,4585,740,1541,2307,1587,3227,3443,3318,4257,595,1371
4652,578,3874,3653,1713,3923,1069,2597,1320,4544,763,1540,2476,1538,3251,3293,3336,4167,600,1410
4552,590,3827,3640,1686,3930,1191,2590,1261,4636,769,1532,2402,1493,3116,3276,3285,4120,563,1362
4725,579,3927,3730,1681,3801,1157,2508,1311,4443,787,1581,2264,1548,3177,3258,3384,4195,542,1364
4712,590,3909,3825,1627,3831,1096,2476,1262,4512,766,1484,2313,1540,3101,3341,3380,4186,529,1379
4685,607,3809,3693,1694,3838,1121,2449,1230,4503,730,1510,2306,1436,3184,3344,3398,4220,579,1389
4746,546,3864,3718,1629,3842,1167,2612,1326,4553,714,1539,2364,1511,3140,3383,3475,4207,557,1381
4753,584,3900,3752,1777,3959,1151,2456,1222,4501,742,1525,2371,1574,3112,3378,3380,4299,562,1384
4813,519,3942,3680,1593,3884,1072,2438,1251,4419,735,1470,2315,1471,3145,3329,3373,4246,546,1442
4691,582,3723,3759,1671,3775,1100,2495,1319,4531,741,1538,2343,1433,3087,3278,3439,4247,518,1386
4769,544,3757,3878,1670,3813,1076,2572,1209,4435,793,1530,2330,1550,3110,3349,3323,4332,510,1391
4658,603,3857,3642,1653,3913,1082,2465,1396,4571,757,1541,2410,1556,3297,3337,3341,4119,522,1336
4506,579,3784,3753,1624,3728,1141,2407,1239,4540,755,1496,2368,1596,3210,3407,3337,4120,537,1408
4667,549,3892,3839,1751,3815,1114,2494,1292,4474,750,1445,2285,1585,3247,3439,3292,4176,575,1369
4727,581,3878,3733,1653,3839,1182,2446,1329,4489,691,1452,2410,1512,3175,3329,3345,4196,595,1437
4739,586,3671,3675,1688,3849,1109,2531,1303,4571,752,1521,2409,1570,3206,3305,3255,4231,565,1396
4733,584,3821,3652,1707,3929,1063,2574,1253,4536,774,1435,2287,1517,3233,3365,3293,4415,542,1379
4766,564,3872,3694,1639,3761,1180,2485,1295,4513,752,1547,2417,1630,3170,3365,3279,4198,561,1424
4719,553,3973,3884,1532,3766,1134,2498,1233,4583,770,1555,2375,1375,3168,3342,3329,4189,534,1362
4661,561,3899,3677,1707,3879,1058,2464,1252,4566,759,1525,2441,1443,3234,3162,3338,4318,544,1441
4795,548,3846,3956,1656,3789,1075,2477,1266,4535,757,1498,2300,1484,3228,3311,3267,4255,560,1418
4577,579,3826,3842,1704,3763,1072,2584,1284,4575,799,1551,2382,1605,3212,3412,3291,4262,560,1462
4675,576,3873,3733,1675,3945,1145,2438,1286,4412,733,1545,2434,1464,3148,3335,3258,4183,605,1351
4743,595,3927,3692,1627,3864,1150,2489,1247,4465,757,1502,2397,1564,3149,3371,3420,4182,567,1436
4831,550,3858,3622,1677,3781,1168,2531,1312,4504,780,1587,2410,1520,3125,3362,3290,4291,566,1360
4702,571,3741,3730,1629,3749,1141,2509,1221,4521,765,1526,2391,1523,3173,3338,3185,4216,577,1358
4769,581,3799,3743,1694,3731,1054,2534,1291,4499,769,1544,2342,1542,3226,3432,3296,4362,590,1381
4670,601,3760,3760,1724,3765,1042,2560,1248,4549,823,1587,2368,1626,3183,3301,3337,4184,552,1392
4675,569,3897,3681,1652,3829,1082,2571,1324,4588,799,1551,2302,1599,3202,3440,3263,4303,573,1395
4645,599,3814,3727,1663,3890,1079,2614,1375,4627,808,1586,2403,1584,3224,3287,3250,4205,577,1385
4701,532,3837,3909,1672,3714,1133,2514,1257,4506,753,1500,2426,1626,3217,3393,3250,4294,594,1368
4743,590,3760,3704,1729,3796,1120,2455,1218,4563,754,1503,2274,1585,3132,3350,3257,4264,554,1387
4662,521,3915,3641,1748,3894,1124,2518,1278,4505,749,1451,2408,1541,3143,3331,3307,4202,548,1402
4684,584,3800,3882,1739,3780,1102,2553,1284,4497,786,1524,2409,1554,3183,3345,3239,4210,550,1369
4700,544,3999,3742,1709,3706,1098,2485,1271,4517,756,1485,2407,1522,3210,3361,3371,4282,547,1400
4618,540,3859,3766,1643,3817,1153,2485,1302,4565,770,1575,2392,1564,3060,3259,3274,4298,541,1370
4604,564,3893,3765,1637,3780,1125,2590,1303,4354,766,1503,2411,1519,3149,3382,3171,4197,552,1358
4817,582,3862,3753,1690,3763,1024,2518,1254,4504,756,1524,2381,1587,3166,3389,3358,4266,623,1412
4847,550,3870,3636,1707,3826,1057,2523,1255,4527,729,1467,2360,1448,3153,3314,3244,4292,550,1373
4656,533,3891,3813,1668,3829,1133,2549,1272,4445,765,1559,2314,1651,3270,3428,3395,4182,568,1509
