Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4564,754,2439,2764,2128,3470,1158,2852,2778,4939,860,2139,2410,1943,2797,3834,3175,3539,582,1423
4291,659,2441,2734,2081,3392,1100,2741,2792,4940,901,2074,2414,1880,2817,3742,3140,3509,538,1365
4489,656,2452,2781,2124,3511,1128,2605,2738,5041,930,2040,2395,1918,2765,3845,3041,3474,580,1420
4363,686,2317,2839,2096,3504,1081,2721,2727,5132,953,2051,2329,1902,2885,3764,3159,3574,563,1362
4557,693,2375,2787,2124,3573,1100,2690,2756,5004,920,2056,2343,1946,2738,3752,3167,3528,565,1367
4503,686,2449,2768,2063,3511,1170,2850,2738,4986,933,2186,2304,1952,2655,3742,3157,3596,551,1447
4525,671,2427,2837,2029,3523,1079,2743,2764,5009,982,2046,2355,1869,2741,3797,3141,3582,570,1412
4484,694,2357,2790,2119,3597,1109,2804,2647,5049,875,1981,2323,1935,2826,3723,3237,3527,584,1379
4447,680,2463,2847,2105,3405,1071,2731,2689,5061,972,2115,2428,1939,2809,3852,3134,3439,534,1346
4496,685,2494,2787,2092,3462,1141,2768,2668,5114,995,2115,2384,1973,2783,3777,3146,3345,568,1395
4389,711,2477,2716,2145,3649,1091,2699,2665,5008,1000,2072,2416,1844,2872,3795,3149,3542,545,1402
4448,730,2370,2791,2039,3508,1117,2668,2760,5169,959,2071,2359,1996,2808,3806,3156,3599,563,1424
4415,666,2432,2730,2043,3369,1195,2660,2690,5111,925,2031,2405,1933,2794,3684,3172,3533,566,1389
4409,718,2434,2688,2074,3588,1078,2675,2616,5022,906,2065,2331,1917,2826,3763,3165,3572,554,1381
4448,676,2382,2808,2092,3534,1111,2731,2734,5062,930,1958,2476,1982,2875,3699,3136,3455,563,1373
4509,673,2404,2827,1961,3493,1121,2671,2686,5139,912,2012,2336,1917,2864,3940,3203,3553,601,1345
4414,658,2385,2790,2131,3384,1147,2765,2667,5012,951,2032,2403,1960,2784,3817,3081,3490,611,1410
4415,730,2412,2852,2081,3489,1071,2797,2681,4949,941,2040,2318,2000,2763,3812,3123,3615,581,1396
4404,656,2449,2826,2054,3514,1113,2671,2706,4927,963,2036,2333,1919,2827,3814,3128,3565,543,1351
4592,652,2371,2795,2042,3692,1039,2686,2730,4996,911,2004,2316,1886,2828,3681,3263,3584,565,1422
4375,705,2442,2788,2151,3625,1148,2695,2624,4985,923,2124,2421,1818,2738,3884,3257,3523,568,1359
4429,663,2392,2854,2038,3431,1142,2689,2665,5073,940,2053,2284,1952,2834,3779,3180,3539,559,1334
4516,653,2401,2936,2040,3378,1069,2674,2742,4951,992,2059,2366,1954,2837,3803,3177,3534,565,1382
4398,647,2457,2811,2055,3609,1105,2726,2747,4998,960,2122,2367,1955,2785,3805,3283,3530,592,1373
4488,712,2358,2747,2098,3540,1173,2838,2679,4989,934,1995,2371,1906,2760,3881,3239,3563,543,1406
4475,648,2414,2633,2092,3549,1165,2707,2737,5111,961,2062,2417,2010,2777,3820,3244,3554,548,1371
4401,723,2422,2784,2052,3401,1084,2681,2864,4974,970,2069,2380,2005,2902,3821,3130,3516,579,1374
4444,672,2412,2738,1992,3451,1140,2714,2710,5036,953,2111,2327,1993,2854,3737,3197,3506,565,1384
4543,673,2423,2694,2098,3419,1099,2713,2755,4978,972,2010,2367,1990,2769,3766,3149,3499,525,1392
4461,672,2442,2718,2057,3533,1150,2740,2778,5049,951,2051,2341,1954,2745,3784,3157,3560,572,1476
4456,673,2356,2743,2033,3591,1145,2725,2571,5103,955,2058,2439,1867,2844,3778,3189,3502,540,1355
4274,620,2366,2900,1982,3475,1101,2711,2778,5080,872,2095,2442,1977,2847,3784,3161,3427,525,1366
4476,664,2368,2683,2120,3641,1110,2768,2642,4959,929,2009,2404,2019,2807,3720,3161,3642,591,1369
4331,702,2430,2684,2069,3488,1132,2709,2719,5045,892,2086,2274,1964,2862,3766,3151,3532,605,1429
4515,676,2419,2695,2133,3495,1109,2678,2606,5048,917,2047,2442,1910,2861,4014,3319,3561,611,1324
4504,694,2506,2848,2059,3465,1145,2684,2670,4979,967,2170,2324,1938,2866,3714,3244,3587,553,1353
4244,717,2293,2782,2088,3527,1169,2710,2657,5141,939,2092,2297,1945,2809,3906,3225,3456,592,1399
4414,672,2414,2834,2010,3493,1152,2700,2676,4855,939,2154,2457,1930,2881,3804,3124,3563,546,1390
4452,689,2449,2728,1979,3570,1131,2744,2811,4973,951,2064,2445,1914,2721,3714,3147,3525,570,1435
4466,706,2447,2771,2108,3540,1151,2678,2749,5040,975,2029,2377,1945,2787,3747,3195,3463,580,1440
4577,714,2452,2614,2040,3593,1126,2773,2703,4932,963,2011,2316,1903,2852,3718,3233,3600,562,1369
4387,679,2366,2814,2052,3499,1091,2749,2823,4950,901,2113,2478,2058,2785,3846,3234,3649,585,1431
4421,647,2405,2771,2058,3442,1130,2723,2621,5049,952,2081,2380,1994,2825,3775,3199,3462,579,1394
