protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
ERR1679394,Manus_Basin,NA,NA,2208815,4953382,707386,3833765,4837760,3356965,4728436,1392461,5302102,5354825,6837471,1432282,3456308,2841681,2197519,3185525,4409350,3648008,4626052,770255,2573473
ERR1679395,Manus_Basin,NA,NA,2231809,5279446,749809,4010357,4552900,3255910,4752551,1578187,5125462,4859243,7020235,1589859,3358661,2752326,2569491,3189010,4625951,3927467,4732603,791670,2546354
ERR1679397,Manus_Basin,NA,NA,1893866,3309328,973067,3042140,3170322,2949419,3501579,1629740,4559595,4025442,5850311,1347048,3103911,2243491,2335440,2677676,4271340,3754635,4141173,713169,2409382
ERR1679396,Manus_Basin,NA,NA,1910711,3369804,969036,3095491,3213694,2952548,3551884,1633332,4597958,4063259,5890887,1360244,3146772,2252911,2370708,2685547,4304038,3800308,4178045,716430,2410144
ERR1679398,Manus_Basin,NA,NA,1997554,4071070,957917,3374796,3472187,2916020,4065733,1671450,4490384,3868987,6184479,1425098,3043116,2528458,2481339,2984543,4447183,3881089,4441188,787261,2295091
